"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"45","Louise Dominion","SCS2","DECC Future Programme Director (Acting)","Ensures that DECC deploys its resources to its top priorities","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","38","N/D","1","80000","84999","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/decc/post/45","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person41"
"13","","SCS1","Carbon Capture and Storage Delivery","To encourage rapid investment in CCS to keep the UK at the forefront of global activity","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","6","622743","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/13","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person13"
"86","","SCS1","National Carbon Markets","Working to reduce greenhouse gas emissions from activities in the UK","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","77","963520","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/86","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person81"
"71","","SCS1","International Climate Change: Mitigation and Markets","Government�s overall strategy for international action on climate change, including UN negotiations and DECC�s interest in disbursement of climate finance and in wider influencing.","Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","0300 060 4000","correspondence@decc.gsi.gov.uk","66","1054970","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/71","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person67"
"30","","SCS1","Nuclear and Radioactive Waste Policy","Facilitating the deployment of new nuclear power, implementing nuclear waste management policy, including geological disposal.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","8","761065","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/30","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person26"
"56","","SCS1","Legal Team 6: Corporate and Renewables","To provide Legal Advice and Services for DECC","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","41","378421","1","0","0","","Law","","","http://reference.data.gov.uk/id/department/decc/post/56","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person52"
"59","","SCS1","Legal Team 1: Energy Efficiency, Planning and Strategy","To provide Legal Advice and Services for DECC","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","41","415540","1","0","0","","Law","","","http://reference.data.gov.uk/id/department/decc/post/59","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person55"
"5","Jim Campbell","SCS2","Energy Development","Responsible for leading on the management of coal health liabilities, the licensing and environmental regulation of the UK's oil and gas activity, and planning issues associated with electricity power generation in England and Wales.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","316877","1","95000","99999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/5","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person6"
"41","Scott Milligan","SCS2","Director of Legal Services","To provide Legal Advice and Services for DECC","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","38","N/D","1","120000","124999","","Law","","","http://reference.data.gov.uk/id/department/decc/post/41","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person37"
"1","Moira Wallace","SCS4","Permanent Secretary","Senior official leading a Government Department","Department of Energy and Climate Change","Department of Energy and Climate Change","Department of Energy and Climate Change","0300 060 4000","correspondence@decc.gsi.gov.uk","XX","685448","1","165000","169999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/1","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person2"
"16","","SCS1","Energy Regulatory Framework","Address critical issues in the UK Energy Market - including electricity market reform, security of supply and the future of electricity networks","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","3","636542","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/16","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person15"
"33","","SCS1","Renewables Strategy and Delivery","To increase the deployment of renewable energy in the UK as cost effectively as possible.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","9","531587","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/33","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person29"
"91","","SCS1","News and Press Office","To provide an information service to staff, stakeholders and the public","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","78","374800","1","0","0","","Communications","","","http://reference.data.gov.uk/id/department/decc/post/91","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person86"
"82","","SCS1","Carbon Budgets","Working to reduce greenhouse gas emissions from activities in the UK","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","77","1316607","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/82","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person77"
"50","","SCS1","Head of HR","To deliver a people strategy that will enable the Department to meet its challenging people agenda. This includes the development and delivery of a range of strategies such as pay and reward, learning and development, and diversity.","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","42","577139","1","0","0","","Human Resources","","","http://reference.data.gov.uk/id/department/decc/post/50","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person46"
"74","","SCS1","International Negotiations","Government�s overall strategy for international action on climate change, including UN negotiations and DECC�s interest in disbursement of climate finance and in wider influencing.","Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","","","66","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/department/decc/post/74","",""
"64","","SCS1","Management Accounting","Operation of effective finance systems, production of timely & accurate accounts, effective financial management","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","40","996498","1","0","0","","Finance","","","http://reference.data.gov.uk/id/department/decc/post/64","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person60"
"73","","SCS1","Urenco Future Options","Represent the UK in the Urenco Joint Committee, set up under the Treaty of Almelo (1970) and encourage close co-operation between the Urenco enrichment enterprises in Germany, The Netherlands and the UK","Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","0300 060 4000","correspondence@decc.gsi.gov.uk","65","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/73","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person69"
"32","","SCS1","Oil and Gas Licensing, Exploration and Development","Responsible for leading on the management of coal health liabilities, the licensing and environmental regulation of the UK's oil and gas activity, and planning issues associated with electricity power generation in England and Wales.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","5","1996340","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/32","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person28"
"81","Daron Walker","SCS2","Smart Meters, Distributed Energy and Fuel Poverty","Facilitate the transition to low carbon economy through successful roll out of smart metering to homes and businesses by encouraging development and deployment of low carbon heat, while supporting the most vulnerable consumers and tackling fuel poverty.","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","76","N/D","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/81","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person76"
"90","","SCS1","Campaigns and Marketing","To provide an information service to staff, stakeholders and the public","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","78","228518","1","0","0","","Communications","","","http://reference.data.gov.uk/id/department/decc/post/90","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person85"
"58","","SCS1","Legal Team 5: Climate Change","To provide Legal Advice and Services for DECC","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","41","403270","1","0","0","","Law","","","http://reference.data.gov.uk/id/department/decc/post/58","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person54"
"55","","SCS1","Statistics (Acting)","Head of Profession for statistics, delivery of high quality National Statistics that meet users needs, advice to DECC Ministers and lead development of evidence base for DECC policies","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","43","907369","1","0","0","","Statisticians","","","http://reference.data.gov.uk/id/department/decc/post/55","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person51"
"40","Vanessa Howlison","SCS2","Finance Director","Responsible for ensuring that DECC manages its resources effectively and gets good value for money for the taxpayer.","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","38","N/D","1","125000","129999","","Finance","","","http://reference.data.gov.uk/id/department/decc/post/40","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person36"
"97","Robert Turner","SCS2","Smart Meters","To lead the Smart Meter Programme and deliver the required outcomes of Stage 2 (Foundation stage)","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","76","N/D","1","110000","114999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/97","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person92"
"18","","SCS1","Future Networks","Address critical issues in the UK Energy Market - including electricity market reform, security of supply and the future of electricity networks","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","3","581738","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/18","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person17"
"47","","SCS1","Legal Team 4: Nuclear and Non-Proliferation","To provide Legal Advice and Services for DECC","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","41","386869","1","0","0","","Law","","","http://reference.data.gov.uk/id/department/decc/post/47","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person43"
