"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"79","N/D","SCS1","Head of International Climate Change Strategy, Engagement and Analysis","To co-ordinate cross Whitehall strategy on climate change and engagement with other countries (with FCO) and with business and civil society.","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","66","700779","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/79","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person73"
"102","N/D","SCS1","Head of Planning and Coordination","Business plan and planning cycle; continuous improvement","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","45","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/102","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person96"
"35","Paul Hollinshead","SCS2","Director of Science and Innovation","To manage the science and innovation programme that underpins future UK energy security, provides evidence to underpin decision making and contributes to the reduction of the risk of climate change","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","34","670672","1","80000","84999","","Science and Engineering","","","http://reference.data.gov.uk/id/department/decc/post/35","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person31"
"44","N/D","SCS1","Head Strategic Analysis","To provide strategic advice and analysis to support DECC in developing and evaluating policies","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","43","875994","1","0","0","","Economics","","","http://reference.data.gov.uk/id/department/decc/post/44","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person40"
"106","Vacant","SCS1","Chief Technology Officer","Chief Technology Officer","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","97","0","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/106","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person102"
"103","N/D","SCS1","Head of Better Regulation","Better Regulation and Red Tape Challenge","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","43","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/103","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person99"
"66","Peter Betts","SCS2","International Climate Change","Leadership of the Governments overall strategy for international action on climate change, including leading in the UN negotiations and on DECCs interest in disbursement of climate finance and in wider influencing.","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","76","441597","1","95000","99999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/66","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person62"
"49","N/D","SCS1","Principal Private Secretary","Private Office and Parliamentary Support to Ministers and the Permanent Secretary","Department of Energy and Climate Change","Department of Energy and Climate Change","Private Office Group","0300 060 4000","correspondence@decc.gsi.gov.uk","1","1178361","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/49","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person45"
"31","N/D","SCS1","Head, Feed-in Tariffs team","Run Feed-in tariffs scheme and carry out review","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","9","304621","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/31","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person27"
"51","N/D","SCS1","Deputy Director, Legal: Upstream Energy and CCS","To provide legal advice on Upstream Energy and CCS","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","41","373133","1","0","0","","Law","","","http://reference.data.gov.uk/id/department/decc/post/51","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person47"
"99","N/D","SCS1","Deputy Director Governance and Capability (Acting)","Governance and capability","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","45","287217","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/99","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person93"
"34","David Mackay","SCS3","Chief Scientific Adviser","Ensuring that the Departments policies and operations, and its contributions to wider Government issues, are underpinned by the best science and engineering advice available. The salary shown is not actual as Secondee salaries are not disclosed as part of this exercise, but a representation of the salary for the role.","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","1","82900","0.8","105000","109999","","Science and Engineering","","","http://reference.data.gov.uk/id/department/decc/post/34","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person30"
"101","Mark Pedlingham","SCS2","Strategic Delivery Director, Office of Carbon Capture and Storage","Delivery of CCS Demonstration Programme","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","6","0","1","105000","109999","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/decc/post/101","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person95"
"92","N/D","SCS1","Head of Heat Strategy and Policy","Responsible for the Govts low carbon heat strategy including policy on heating and cooling in buildings, district and community heating, distributed energy systems and industrial process heat. The team also covers the Standard Assessment Procedure (SAP) measuring building energy performance and Combined Heat and Power (CHP).","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","100","600311","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/92","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person86"
"36","N/D","SCS1","Head of Science","Science and Analysis","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","35","1172263","1","0","0","","Science and Engineering","","","http://reference.data.gov.uk/id/department/decc/post/36","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person32"
"74","N/D","SCS1","Head of International Negotiations","UK Lead Climate Negotiator/ Climate Negotiations Team","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","66","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/74","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person69"
"23","N/D","SCS1","Head of Coal Liabilities","Responsible for the liabilities of the nationalised coal industry in the UK","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","5","603508","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/23","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person22"
"32","N/D","SCS1","Head Licensing exploration and Development","Licensing UK's oil and gas and CO2","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","5","1861392","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/32","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person28"
"76","Phil Wynn Owen","SCS3","Director General, International Climate Change and Energy Efficiency","Director General with responsibility to encourage the transition to a low-carbon economy, with help for those who need it most.","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","1","921043","1","140000","144999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/76","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person70"
"64","N/D","SCS1","Head of Financial Management and Control","Financial Control","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","40","1276579","1","0","0","","Finance","","","http://reference.data.gov.uk/id/department/decc/post/64","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person60"
"73","N/D","SCS1","Head of URENCO Future Options Team","To review and advise on the future options for the UKs shareholding in URENCO","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","38","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/73","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person68"
"29","N/D","SCS1","Head of Development Consents and Planning Reform (Acting)","Responsible for assessing planning applications for major energy proposals including power stations and overhead lines, and advising on the energy National Policy Statements.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","5","878337","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/29","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person25"
"100","Stephen Martin","SCS2","Director, Heat & Industry","Developing a long-term strategy for reducing emissions from heating. Supporting the deployment of renewable heat production. Improving energy efficiency and reducing emissions of large energy users, while maintaining UK industrial competitiveness.","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","76","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/100","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person94"
"83","N/D","SCS1","Head, Strategy and Delivery, Energy Efficiency Deployment Office","To improve energy efficiency across the UK economy.","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","76","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/83","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person77"
"107","Vacant","SCS1","Commercial","Commercial","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","97","0","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/107","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person103"
"19","N/D","SCS1","Head of New Nuclear and Strategy","To enable new nuclear build in the UK","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","8","698372","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/19","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person18"
"40","Vanessa Howlison","SCS2","Finance Director","Responsible for ensuring that DECC manages its resources effectively and gets good value for money for the taxpayer.","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","38","N/D","1","125000","129999","","Finance","","","http://reference.data.gov.uk/id/department/decc/post/40","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person36"
"97","Robert Turner","SCS2","Smart Meters","To lead the Smart Meter Programme and deliver the required outcomes of Stage 2 (Foundation stage)","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","76","0","1","110000","114999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/97","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person91"
"45","Louise Dominion","SCS2","Planning and Performance Director (Acting)","Ensures effective DECC planning & performance reporting","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","38","N/D","1","80000","84999","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/decc/post/45","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person41"
"57","N/D","SCS1","Deputy Director, Strategy","Flexible project team providing advice on strategy and policy for a secure, cost effective transition to a low carbon economy: as at 14/11/11 undertaking work on DECCs Carbon Plan and 2050 Costs Calculator","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","39","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/57","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person53"
"62","N/D","SCS1","Deputy Director, Strategy Projects","Flexible project team providing advice on strategy and policy for a secure, cost effective transition to a low carbon economy: as at 30/9/11 undertaking work on the buildings and industry sectors","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","39","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/62","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person58"
"30","N/D","SCS1","Head of Nuclear Waste and Safety Policy","The Waste & Safety Policy team are part of the Office for Nuclear Development and are responsible for policies on radioactive and nuclear waste, nuclear safety and the management of the UKs civil Plutonium. The team work in partnership with the Nuclear Decommissioning Authority, the Office of Nuclear Regulation and the Environment Agency.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","8","1036311","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/30","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person26"
"18","N/D","SCS1","Deputy Director, Future Electricity Networks","To ensure the right electricity network to support the UK's cost effective transition to a low carbon economy and maintain secure energy supply. Responsible for designing and implementing a policy framework that enables the network to adapt to changes in generation sources and electricity demand patterns over the coming decades.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","3","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/18","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person17"
"86","N/D","SCS1","Head, National Carbon Markets","National Carbon Markets","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","100","1290619","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/86","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person80"
"47","N/D","SCS1","Deputy Director, Legal: Nuclear and Non-proliferation","To provide legal advice on Nuclear and Non-proliferation","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","41","280393","1","0","0","","Law","","","http://reference.data.gov.uk/id/department/decc/post/47","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person43"
