"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"CIT21","","SCS1","ADC IT Programme Delivery Deputy Director of Major Programmes.","Accountable for the direction, planning, integration, delivery and risk management of major IT programmes. Overseeing of up to 2 programmes with up to 100 phases or sub-projects deliverable to multiple business units. Accountable for the management, with the Programme Director of Senior Stakeholders across DWP Executive Team, ensuring delivery to time, cost and quality, establishing processes, standards and metrics, management of multiple DWP Delivery Managers and Suppliers to enable delivery of a transformed IT Programme including re-engineering of the end-to-end cycle in relation to requirements.","Department for Work and Pensions","Department for Work and Pensions","Corporate Information Technology","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","CIT16","2840470","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/CIT21","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person29"
"PDCS14","","SCS1","Strategic Design and Assurance, Deputy Director","To ensure that we properly implement the right changes to our business and that we are prepared for any disruption to normal business.","Department for Work and Pensions","Department for Work and Pensions","Pension, Disability and Carers Service","01253 333 233","pdcs@dwp.gsi.gov.uk","PDCS7","1725416","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/department/dwp/post/PDCS14","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person240"
"UC5","","SCS1","Customer and Service Design lead, Universal Credit","Implementing external challenge, internal engagement and service delivery.","Department for Work and Pensions","Department for Work and Pensions","Universal Credits","020 7449 7109","universal.creditcomms@dwp.gsi.gov.uk","UC2","1328535","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/dwp/post/UC5","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person322"
"EG6","Jeremy Moore","SCS2","Labour Market Strategy Director","Director, Departmental Transformation Programme � changing the corporate centre of DWP to enable it to radically reform the welfare system while reducing its administrative budget by 40%.Director, Labour Market Disadvantage and Disability � devising policy responses to improve the employment prospects of people at potentially serious disadvantage in the labour market .","Department for Work and Pensions","Department for Work and Pensions","Employment Group","020 7449 5003","eg@dwp.gsi.gov.uk","EG1","76121","1","100000","104999","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/EG6","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person92"
"SIP28","","SCS1","Head of the Cross-cutting Pension Analysis Division","The Cross-cutting Pension Analysis Division (XPAD) sits within the Ageing Society and State Pensions Directorate. With a view that cut right across pensions and ageing society policy, XPAD provided analysis and insight that informed, challenged and supported policy makers� understanding, providing new ways of thinking and offering insights into the risks and opportunities of current and future policies. This included economic advice, carrying out bespoke social research, provision of statistical data and modelling expertise.","Department for Work and Pensions","Department for Work and Pensions","Strategy, Information and Pensions","020 7449 7000","sip@dwp.gsi.gov.uk","SIP3","1274817","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/SIP28","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person283"
"CIT48","","SCS1","Head of Commercial Management (Transformational Government)","Primary role is to put in place commercial arrangements with external suppliers which enable the Department to deliver to its customers the services they need.","Department for Work and Pensions","Department for Work and Pensions","Corporate Information Technology","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","CIT11","0","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/CIT48","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person56"
"EG19","","SCS1","Deputy Director, Total Place Division","Deputy Director, Innovation Fund Division. This post exists to develop and commission a small number of projects to support disadvantaged people to be financed through social impact investment.","Department for Work and Pensions","Department for Work and Pensions","Employment Group","020 7449 5003","eg@dwp.gsi.gov.uk","EG2","24230","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/EG19","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person105"
"SIP22","","SCS1","Deputy Director Strategy Unit","Responsible for ensuring the Department�s policy and delivery work is coherent and aligned to the overarching strategy agreed by ministers.","Department for Work and Pensions","Department for Work and Pensions","Strategy, Information and Pensions","020 7449 7000","sip@dwp.gsi.gov.uk","SIP20","811239","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/SIP22","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person277"
"Legal19","","SCS1","Deputy Director, Health Bill Division, Department of Health Legal Services","The division provides legal services to the Department of Health in relation to the Health & Social Care Bill, including instructions to Parliamentary Counsel, assistance with all Parliamentary proceedings for the Bill, legal advice and the drafting of regulations and orders to be made under the Bill.","Department for Work and Pensions","Department for Work and Pensions","Legal Group","020 7712 2540","legal@dwp.gsi.gov.uk","Legal3","0","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/department/dwp/post/Legal19","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person216"
"JCP34","","SCS1","Head of Performance Measurement","Set the direction for Jobcentre Plus� working with external partners and with business and recruiters. This means ensuring that the organisation is clear on its priorities and objectives for engaging with partners, business and recruiters to provide best outcomes for our customers. It also includes supporting the integration of employment and skills provision to bring together our delivery to partners and recruiters. We are very interested in the impact and opportunities of digitalisation; our role in the localism and Big Society agendas including Jobcentre Plus' contribution with that of partners and enterprise.","Department for Work and Pensions","Department for Work and Pensions","Jobcentre Plus","020 7829 3364","jcp@dwp.gsi.gov.uk","JCP10","1698464","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/JCP34","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person182"
"JCP32","","SCS1","Head of Partnership Division","Accountable to the Director of Jobcentres for all customer services delivered through Jobcentres and other local service outlets, including advisory services, financial assessment and help with job search. The post holder is accountable for the end-to-end customer experience in the Group; ensuring that all face to face customer service is undertaken to required standards; within budget and headcount; and for delivering against all agreed operational targets and Key Management Indicators. The main purpose of the role is to drive performance across the Jobcentre network, and to provide senior leadership across the Group.","Department for Work and Pensions","Department for Work and Pensions","Jobcentre Plus","020 7829 3364","jcp@dwp.gsi.gov.uk","JCP8","150900295","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dwp/post/JCP32","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person180"
"CIT3","Mike Truran","SCS2","Customer Services Delivery Director","Responsible for Customer Service Delivery within Corporate IT.","Department for Work and Pensions","Department for Work and Pensions","Corporate Information Technology","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","CIT1","136409","1","130000","134999","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/CIT3","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person11"
"EG8","","SCS1","HR Director for Employment Group (EG) and Work and Wellbeing Group","Leads the HR Business Partners�and Professional Capability team on Policy. Working strategically with two of the Department�s Policy Groups, the team provides a bridge between HR strategy and these Groups, offering HR expertise to the development of business strategy and effective polices to meet business requirements. Implementing strategies to deliver the right people in the right place at the right time with the right skills and to increase organisational performance and effectiveness. In developing policy professional capability, the team additionally identifies skills requirements, commissions appropriate learning interventions and challenges and coaches senior leaders.","Department for Work and Pensions","Department for Work and Pensions","Human Resources","020 796 28835","hr@dwp.gsi.gov.uk","HR1","588798","0.89","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/department/dwp/post/EG8","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person94"
"Finance12","","SCS1","HR Deputy Director, People and Professional Capability","Providing a full HR business partnering service to approximately 3,000 customers in the corporate centre of DWP. People and Professional Capability Director for Finance and Commercial functions within DWP � providing all aspects of capability development to the professional communities within Finance and Commercial functions of DWP.","Department for Work and Pensions","Department for Work and Pensions","Human Resources","020 796 28835","hr@dwp.gsi.gov.uk","HR1","2986321","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/department/dwp/post/Finance12","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person125"
"Legal24","","SCS1","Deputy Director, Personal Accounts, State Pensions & Bereavements","Enabling Retirement Savings Programme, State Pensions and Tell Us Once, DWP Legal Services, (part of Legal Group).","Department for Work and Pensions","Department for Work and Pensions","Legal Group","020 7712 2540","legal@dwp.gsi.gov.uk","Legal2","0","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/department/dwp/post/Legal24","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person221"
"WWG14","","SCS1","Deputy Director Stakeholder Division, Office for Disability Issues","This role includes managing international disability issues, including the UK�s implementation of the United Nations� Convention on the Rights of Disabled People, and UK interests on European Union disability policy and legislation; supporting Government departments and devolved administrations to develop the knowledge and skills they need to produce policy that meets disabled people�s needs; supporting disabled people�s user-led organisations; and managing communications and relationships with stakeholders on disability issues.","Department for Work and Pensions","Department for Work and Pensions","Welfare and Wellbeing Group","020 7449 5517","wwg@dwp.gsi.gov.uk","WWG3","2332838","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/WWG14","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person299"
"Finance3","Simon Furse","SCS2","Director Financial Control","Responsible for departmental financial policy and reporting, including the laying of the annual Resource Accounts covering expenditure of some","Department for Work and Pensions","Department for Work and Pensions","Group Finance","020 7449 5782","finance@dwp.gsi.gov.uk","Finance1","3131177","1","115000","119999","","Finance","","","http://reference.data.gov.uk/id/department/dwp/post/Finance3","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person116"
"Legal20","","SCS1","Deputy Director, NHS Primary Care and Profession Regulations","The Division provides legal advice and legal drafting services to the Department of Health in relation to regulation of health care professionals and in relation to the provision of primary care in the NHS.","Department for Work and Pensions","Department for Work and Pensions","Legal Group","020 7712 2540","legal@dwp.gsi.gov.uk","Legal3","0","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/department/dwp/post/Legal20","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person217"
"Finance8","Pete Searle","SCS2","Director of Finance, Planning and Performance","Ensuring that effective financial management, financial accounting and security regimes are in place, and that they support effective decision-making through high quality analysis, challenge, advice and reporting.","Department for Work and Pensions","Department for Work and Pensions","Group Finance","020 7449 5782","finance@dwp.gsi.gov.uk","Finance1","3256319","1","85000","89999","","Finance","","","http://reference.data.gov.uk/id/department/dwp/post/Finance8","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person121"
"CIT30","Myrtle Lloyd","SCS2","Corporate IT Director for Pensions, Disability & Carers Service","Corporate IT Director for Pensions, Disabilty & Carers Service","Department for Work and Pensions","Department for Work and Pensions","Corporate Information Technology","020 796 28835","cit-sharedservices@dwp.gsi.gov.uk","CIT1","1468604","1","80000","84999","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/CIT30","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person38"
"SIP21","","SCS1","Deputy Director Forecasting","Head of Forecasting Division: Responsible for forecasting the DWP�s benefit expenditure and its business volumes.","Department for Work and Pensions","Department for Work and Pensions","Strategy, Information and Pensions","020 7449 7000","sip@dwp.gsi.gov.uk","SIP20","1041899","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/SIP21","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person276"
"JCP9","Patrick Hughes","SCS2","Director for Jobcentre Plus London","Accountable to the Director of Jobcentres for all customer services delivered through Jobcentres and other local service outlets, including advisory services, financial assessment and help with job search. The post holder is accountable for the end-to-end customer experience in the Group; ensuring that all face to face customer service is undertaken to required standards; within budget and headcount; and for delivering against all agreed operational targets and Key Management Indicators. The main purpose of the role is to drive performance across the Jobcentre network and to provide senior leadership across the Group.","Department for Work and Pensions","Department for Work and Pensions","Jobcentre Plus","020 7829 3364","jcp@dwp.gsi.gov.uk","JCP8","245618193","1","90000","94999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dwp/post/JCP9","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person157"
"JCP36","","SCS1","Head of DWP HR Change","The Change Team will provide a cross Departmental service to support Departmental/Agency and Directorate Change Projects that have been agreed through the DWP Governance process. A flexible resource pool with sound generalist HRBP skills and an understanding of the Change Lifecycle. They will support and facilitate business changes which have an impact on our people, through the provision of advice, guidance and people solutions.","Department for Work and Pensions","Department for Work and Pensions","Jobcentre Plus","020 7829 3364","jcp@dwp.gsi.gov.uk","JCP4","0","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/department/dwp/post/JCP36","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person184"
"CIT16","","SCS1","Deputy Director Cross Government Solutions","Accountable for the successful change, delivery and continuous improvement of DWP�s 250 plus IT Applications, which includes all the critical operational business systems that support the DWP�s 20 million customers. Some of these assets are also critical in enabling other government and public sector agencies to deliver their business outcomes (e.g. CIS for the 20,000 Local Authority Staff delivering Housing Benefit; Government Gateway managing access to government on-line systems including HMRC self assessment tax returns, and Resource Management which supports Shared Services in DWP and in a number of number of other OGD�s).","Department for Work and Pensions","Department for Work and Pensions","Corporate Information Technology","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","CIT4","4574801","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/CIT16","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person24"
"PDCS27","","SCS1","Programme Manager, Tell us Once","Promote a way of working and delivering with the citizen at the centre. To use new policy and delivery agendas to make the most out of the investment the taxpayer has made in this service.","Department for Work and Pensions","Department for Work and Pensions","Pension, Disability and Carers Service","01253 333 233","pdcs@dwp.gsi.gov.uk","PDCS9","2818262","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/PDCS27","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person253"
"SS3","Phil Bartlett","SCS2","Director, My Civil Serivce Pensions","MyCivil Service Pension (MyCSP) was established on 1 April 2010 creating the first truly cross government shared service responsible for all Civil Service Pensions administration. Staff transferred into MyCSP from Authorised Pensions Administration Centres (APACs) in HMRC, Home Office, MoD and DWP and the delivery functions of Civil Service Pensions Division in the Cabinet Office. From 1 February 2011 accountability for administration of MyCSP transferred to the Cabinet Office, to drive the continued transformation of services and the move of MyCSP to a Mutual Joint Venture business structure.","Department for Work and Pensions","Department for Work and Pensions","Shared Services","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","SS1","9835069","1","90000","94999","","Human Resources","","","http://reference.data.gov.uk/id/department/dwp/post/SS3","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person59"
"Finance19","","SCS1","Head of Sourcing - Universal Credit Strand","Universal Credit will have far reaching implications for the way the DWP conducts its business and aspires to deal with its customers. It has a strong social and economic impact and transforms how the department operates and interacts. It is expected that there will be significant commercial implications for DWP and its commercial landscape. The objective of the strand is to ensure the efficient procurement to support Universal Credit project. This includes the procurement of IT, other commercial areas impacted by Universal Credit and the commercial interface with other Government Departments.","Department for Work and Pensions","Department for Work and Pensions","Group Finance","020 7449 5782","finance@dwp.gsi.gov.uk","Finance2","0","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/department/dwp/post/Finance19","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person132"
"HR2","Alison Stanley","SCS2","HR Director, Civil Service Employee Policy, Centre of Expertise","Responsible for developing and effectively implementing a robust, business focused, Employee Policy Framework","Department for Work and Pensions","Department for Work and Pensions","Human Resources","020 796 28835","hr@dwp.gsi.gov.uk","HR1","942532","1","110000","114999","","Human Resources","","","http://reference.data.gov.uk/id/department/dwp/post/HR2","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person140"
"SIP20","Trevor Huddleston","SCS2","DWP Strategy Director","Co-ordination of DWP�s overall policy and delivery strategy, including the development of the DWP Business Strategy. In addition, senior analytical leadership of the DWP�s Customer Insight, Forecasting and Model Development functions.","Department for Work and Pensions","Department for Work and Pensions","Strategy, Information and Pensions","020 7449 7000","sip@dwp.gsi.gov.uk","SIP1","1714586","1","95000","99999","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/SIP20","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person275"
"Legal1","Gill Aitken","SCS3","Director General, Legal Group","DWP Legal Group supports Ministers, the Permanent Secretary, and other Departmental bodies by providing advisory, legislation, commercial and litigation legal services to Dept of Health and DWP, and a company secretariat to DWP covering security, business continuity, freedom of information, devolution, governance, customer standards, complaints and decision making. Act as the DWP Customer Champion and has stewardship of the Independent Case Examiner (and responsibility for delivery of its service) and the Independent Review Service.","Department for Work and Pensions","Department for Work and Pensions","Legal Group","020 7712 2540","legal@dwp.gsi.gov.uk","PO1","164243","1","125000","129999","","Law","","","http://reference.data.gov.uk/id/department/dwp/post/Legal1","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person197"
"JCP5","Jeremy Groombridge","SCS2","Director of Change and Products Directorate","The Directorate has 664 staff, of whom 251 are engaged in the maintenance of existing products and services and 413 are engaged in the design, governance and delivery of change. Manage policy for the main benefits (Jobseeker�s Allowance, Income Support, Incapacity Benefit, and Employment and Support Allowance), support the delivery of labour market services and manage external relationships with employers and partners. My change programmes include Incapacity Benefit Reassessment, Automated Service Delivery, and Jobcentre Plus� input to the design and delivery of Universal Credit.","Department for Work and Pensions","Department for Work and Pensions","Jobcentre Plus","020 796 28835","jcp@dwp.gsi.gov.uk","JCP1","15144210","1","100000","104999","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/dwp/post/JCP5","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person153"
"EG15","","SCS1","Deputy Director, Labout Market Inclusion Strategy","The role of the policy team is to develop strategies to ensure labour market progress for disadvantaged people and, therefore, that there is opportunity and social justice for all. Our challenge is to work with partners, inside and outside Government, to ensure effective evidence-based policies are in place to move disadvantaged people who want to work as quickly as possible into sustainable employment.","Department for Work and Pensions","Department for Work and Pensions","Employment Group","020 7449 5003","eg@dwp.gsi.gov.uk","EG6","1301491","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/EG15","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person101"
"EG12","","SCS1","Deputy Director, Child Maintenance Sponsorship Division","Head the development of strategic policy on child maintenance for DWP also lead the DWP oversight of the non Departmental Public Body that is the Child Maintenance and Enforcement Commission.","Department for Work and Pensions","Department for Work and Pensions","Employment Group","020 7449 5003","eg@dwp.gsi.gov.uk","EG3","314051","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/EG12","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person98"
"Comms6","Zitah McMillan","SCS2","Acting Director of Communications","Responsible for all Departmental communications, including the Press Office and internal communications to over 100,000 staff. Supports the Ministerial team and Permanent Secretary to ensure that the publicised stakeholders are aware of relevant government policy and how it is relevant to them, including developing and delivering programmes to encourage behaviour change when appropriate.","Department for Work and Pensions","Department for Work and Pensions","Communications Group","020 7449 5775","dwpcommunications@dwp.gsi.gov.uk","PO1","121908","1","85000","89999","","Communications","","","http://reference.data.gov.uk/id/department/dwp/post/Comms6","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person74"
"WWG15","","SCS1","Deputy Director, Health, Work & Wellbeing","Advising Ministers on policies to improve the health and wellbeing of Britain�s workforce.","Department for Work and Pensions","Department for Work and Pensions","Welfare and Wellbeing Group","020 7449 5517","wwg@dwp.gsi.gov.uk","WWG2","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/WWG15","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person300"
"JCP33","","SCS1","Head of Human Resources for Operations Division","This post leads the delivery of the HR service to the operational business in Jobcentre Plus. It provides strategic leadership and direction to the national team of HRBPs who operate throughout the network. As HR Business Partner to the Chief Operating Officer the postholder provides personal HR advice and support to her and the operational executive team on strategic resource plans, managing people and performance, talent and succession strategy and employee relations. The postholder is also responsible for building capability of the HRBP team in line with Professional Skills for Government and working effectively with stakeholders across DWP HR.","Department for Work and Pensions","Department for Work and Pensions","Jobcentre Plus","020 7829 3364","jcp@dwp.gsi.gov.uk","JCP4","4741440","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dwp/post/JCP33","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person181"
"JCP35","","SCS1","Head of Benefit and Labour Market Products Division, JCP","We are responsible for operational guidance, forms and leaflets used by Jobcentre Plus staff and customers. The Division ensures these are kept up to date and develops new/revised products to reflect changes to policy. Division is also responsible for major IT systems and management information.","Department for Work and Pensions","Department for Work and Pensions","Jobcentre Plus","020 7829 3364","jcp@dwp.gsi.gov.uk","JCP5","4727059","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/JCP35","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person183"
"CIT45","","SCS1","Head of Innovation","The Innovation team is responsible for driving business improvement through the evaluation of ideas, scanning of opportunities, and delivery of IT enabled pilots. We manage the processes and platforms for both internal and customer idea generation through to implementation, and offer this as a service to other government departments.We work with existing and new suppliers to identify opportunities to improve customer service or deliver services more efficiently. We work with the rest of DWP and external organisations to pilot and evaluate new services.","Department for Work and Pensions","Department for Work and Pensions","Corporate Information Technology","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","CIT30","519360","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/CIT45","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person53"
"CIT15","","SCS1","Deputy Director Commercial Strategy Policy and Advice","Responsible for commercial stewardship and assurance; commercial gateway, prioritisation, resource deployment and workload scheduling including people and professional capacity and capability management; overarching commercial strategy providing direction and drive for improvement; practical policy advice leading to lean processes reducing time to market and maximising value for money; commercial intelligence; lead sustainability & climate change agenda; commercial support services; business planning and directorate administrative support; development and optimisation of innovative e-enabled processes & systems.","Department for Work and Pensions","Department for Work and Pensions","Corporate Information Technology","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","Finance10","0","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/CIT15","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person23"
"EG2","Mark Fisher","SCS2","Operations Director for Jobseekers & Skills","The Jobseekers and Skills Directorate develop strategy and policies that help people move into work and that contribute to our long-term aim of 80% employment.","Department for Work and Pensions","Department for Work and Pensions","Employment Group","020 7449 5003","eg@dwp.gsi.gov.uk","EG1","129320","1","125000","129999","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/EG2","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person88"
"Comms11","","SCS1","Head of News","Lead the team that deal with national and local media relations on behalf of the DWP. This includes pro-active work and Stakeholder communications. We also advise Ministers and the Department on media handling across the Department�s policy areas.","Department for Work and Pensions","Department for Work and Pensions","Communications Group","020 7449 5775","dwpcommunications@dwp.gsi.gov.uk","Comms6","1744942","1","N/D","N/D","","Communications","","","http://reference.data.gov.uk/id/department/dwp/post/Comms11","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person79"
"WWG7","","SCS1","Deputy Director, Housing Benefit Strategy","The role is specifically about supporting local authorities to implement the reforms to Housing Benefit introduced in April 2011. It involves deciding allocation of associated funding, providing business assurance for Ministers (by monitoring progress directly) and helping to spread best practice.","Department for Work and Pensions","Department for Work and Pensions","Welfare and Wellbeing Group","020 7449 5517","wwg@dwp.gsi.gov.uk","WWG16","1744889","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/WWG7","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person291"
"EG24","","SCS1","Deputy Director Jobseekers and Work Programme Division","Responsible for the policy and analysis on programmes to help jobseekers back to work, including the Work Programme and working with Jobcentre Plus on the support they offer customers.","Department for Work and Pensions","Department for Work and Pensions","Employment Group","020 7449 5003","eg@dwp.gsi.gov.uk","EG2","1589435","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/EG24","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person110"
"WWG16","Neil Couling","SCS2","Director, Benefit Strategy","Policy responsibility for existing benefits for people of working age.","Department for Work and Pensions","Department for Work and Pensions","Welfare and Wellbeing Group","020 7449 5517","wwg@dwp.gsi.gov.uk","WWG1","275843","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/WWG16","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person301"
"Change2","Jonathan Lindley","SCS2","Change Programme Integration Director","Ensuring the successful delivery of the Department�s corporate Change Programme, introducing new access channels such as JSA on-line and State Pension on-line and more effective and helpful ways for customers to contact DWP and update information such as the DWP Enquiry Service.","Department for Work and Pensions","Department for Work and Pensions","Change Management","020 7712 2504","Change@dwp.gsi.gov.uk","Change1","2482413","1","125000","129999","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/dwp/post/Change2","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person3"
"EG21","","SCS1","Deputy Director, Partnerships Division","Partnerships Division works with partners in the public, private and voluntary sectors to maximise employment opportunities for all, with a particular emphasis on:providing suitable, tailored, skills training for those on benefits in order to assist their return to work; working with local partners to provide an integrated service; and working with employers to ensure that they are fully engaged in the Government�s employment agenda.","Department for Work and Pensions","Department for Work and Pensions","Employment Group","020 7449 5003","eg@dwp.gsi.gov.uk","EG2","1624718","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/EG21","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person107"
"WWG31","","SCS1","Deputy Director, Welfare and Wellbeing Group","Currently part of the 'early intervention independent review team' based in the Cabinet Office.","Department for Work and Pensions","Department for Work and Pensions","Welfare and Wellbeing Group","020 7449 5517","wwg@dwp.gsi.gov.uk","WWG20","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/WWG31","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person317"
"WWG19","","SCS1","Deputy Director, Housing Research and Analysis","Housing Research and Analysis.","Department for Work and Pensions","Department for Work and Pensions","Welfare and Wellbeing Group","020 7449 5517","wwg@dwp.gsi.gov.uk","WWG16","874083","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/WWG19","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person305"
