"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"MD041","N/D","SCS1","National Clinical Director for Endoscopy","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.3","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD041","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person209"
"PHE003","Jonathan Marron","SCS2","PHE Transition Director","'Responsible for providing senior leadership on IT, Estates, Finance and Procurement transition to PHE.'","Department of Health","Department of Health","Public Health England Transition Team","020 7210 4850","N/D","PHE001","358812","1","","","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PHE003","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person254"
"SCLGCP027","N/D","SCS1","Deputy Director - Programme Director Health Inequalities and Local Improvement programme","'Responsible for Health Inequalities & Local Improvement programme team, Joint Strategic Needs Assessment Development Policy, Health Inequalities Network, Inclusion Health Policy, Local Improvement.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP026","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP027","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person326"
"CNO014","N/D","SCS1","Deputy Chief Nursing Officer","'Responsible for CNO/Nurse Executive Director meetings Childrens Nursing Nursing Professional Bodies District Nursing Essence of Care Benchmarking Health Visiting.'","Department of Health","Department of Health","Chief Nursing Officer's Directorate","020 7210 4850","N/D","CNO001","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CNO014","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person15"
"CDD008","N/D","SCS1","Deputy Director - Internal Audit","'Delivery of the annual Internal Audit Plan; Delivery of annual opinion on internal control, governance & risk management; Reporting on internal audit performance and control issues to Audit Committee; DH fraud investigation.'","Department of Health","Department of Health","Corporate Development Directorate","020 7210 4850","N/D","CDD007","517152","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/CDD008","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person31"
"HIP006","N/D","SCS1","Head of EU and Global Affairs","'Responsible for: European Affairs EEA Medical Costs budget Global Health Strategy / WHO.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP005","327896","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP006","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person55"
"HIP019","N/D","SCS1","Deputy Director - Health Improvement - Analytical Monitoring Unit","'Responsible for the monitoring of overall health and mortality trends.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP015","413828","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP019","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person68"
"PR002","Bob Ricketts","SCS2","Director of Provider Policy","Responsible for the development of provider policy.'","Department of Health","Department of Health","Managing Director for Provider Development","020 7210 4850","N/D","PR001","97959","1","125000","129999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PR002","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person120"
"RPH007","N/D","SCS1","Deputy Regional Director of Public Health for West Midlands","'Responsible for Regional Public Health Group.'","Department of Health","Department of Health","Regional Public Health Group West Midlands","020 7210 4850","N/D","RPH006","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH007","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person282"
"CDD021","David Lane","SCS2","Business Support Services Transformation Programme Director","'Responsible for leading the transition programme tasked with creating shared service centres for non-core, back office transaction-based services for DH, Public Health England (PHE) and current/emerging arms length bodies (ALBs).'","Department of Health","Department of Health","Corporate Development Directorate","020 7210 4850","N/D","CDD001","571107","1","","","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/CDD021","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person44"
"HIP013","N/D","SCS1","Deputy Director - Immunisation","'Responsible for: Immunisation.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP022","340824","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP013","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person62"
"CD007","N/D","SCS1","Director GP Commissioning","'Responsible for: Policy on GP Commissioning.'","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","N/D","CD002","1068164","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD007","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person93"
"CD020","Liz Eccles","SCS2","Establishment Director","Responsible for: NHS CB Establishment and Governance","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","N/D","CD014","0","1","100000","104999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/CD020","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person106"
"CDD015","N/D","SCS1","Deputy Director of Knowledge & Information Management & Library Services","'Responsible for - Knowledge Management Advice & consultancy; Library; ICT Training & Exploitation; Enterprise Content management; Information management/Data protection; Records; Directory Services/CHIP; Security; Business continuity Project assurance'","Department of Health","Department of Health","Corporate Development Directorate","020 7210 4850","N/D","CDD012","1899682","1","N/D","N/D","","Knowledge and Information Management (KIM)","","","http://reference.data.gov.uk/id/department/dh/post/CDD015","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person38"
"PR006","Catherine Davies","SCS2","Director - Co-operation and Competition Panel","'Responsible for: Operation of the Cooperation and Competition Panel.'","Department of Health","Department of Health","Managing Director for Provider Development","020 7210 4850","N/D","PR001","1071714","1","120000","124999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/PR006","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person124"
"PSF003","Alastair MacLellan","SCS2","Director - Group Finance","Responsible for: Accounting In year budget management Financial management & reporting Corporate finance services .'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","PSF001","454398","1","90000","94999","","Finance","","","http://reference.data.gov.uk/id/department/dh/post/PSF003","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person222"
"MD015","N/D","SCS1","Deputy Director - Quality Systems Architecture","'Responsible for: NHS outcomes framework -Supporting the National Quality Board -Quality Standards -Quality Accounts -Measuring for Quality Improvement Programme (including IQI)'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD012","502714","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD015","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person190"
"MD004","N/D","SCS1","National Clinical Director for Pathology","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.6","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD004","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person180"
"WFD004","N/D","SCS1","Deputy Director - Workforce Capacity & Funding","Strategic leadership and coordination for the development and implementation of Departmental policy in respect of workforce information, availability and planning. Funding of education and training to support the development of the workforce.'","Department of Health","Department of Health","Workforce Directorate","020 7210 4850","N/D","WFD002","983687","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/WFD004","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person333"
"CDD007","Richard Mundon","SCS2","Director - Operations","'Responsible for DH property and facilities; programme and project management, as Head of Profession, particularly corporate change/improvement programmes; internal audit; sustainable development, including SRO for carbon reduction and adaptation to climate change; business continuity management.'","Department of Health","Department of Health","Corporate Development Directorate","020 7210 4850","N/D","CDD001","0","1","85000","89999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/CDD007","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person30"
"CD019","N/D","SCS1","Transition Lead","Responsible for:Functional Mapping and Governance","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","N/D","CD020","0","0.6","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD019","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person105"
"CD027","N/D","SCS1","Deputy Programme Director for Commissioning Development","'Responsible for: Oversight of the development of the programme and governance for Commissioning Development.'","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","N/D","CD013","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD027","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person113"
"RPH026","N/D","SCS2","Regional Director of Public Health East Midlands","'Responsible for Regional Directorate of Public Health and Social Care - East Mids.'","Department of Health","Department of Health","Regional Public Health Group East Midlands","020 7210 4850","N/D","HIP001","160912","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH026","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person259"
"RPH015","Gabriel Scally","SCS2","Regional Director of Public Health South West","'Leads a public health team that monitors the health of the population of South West England, leads action to improve it and develops the public health function at a local level. Leads the health component of resilience for the area, mass media communication on public health issues and ensures that organisations retain a focus on population health outcomes.'","Department of Health","Department of Health","Regional Public Health Group South West","020 7210 4850","N/D","HIP001","261330","1","100000","104999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH015","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person276"
"WFD002","Jamie Rentoul","SCS2","Director - Workforce Development","'Planning the size and shape of the NHS workforce ensuring high quality education and training; and adult social care workforce.'","Department of Health","Department of Health","Workforce Directorate","020 7210 4850","N/D","WFD001","25856","1","110000","114999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/WFD002","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person331"
"CNO011","N/D","SCS1","International Clinical Lead for Maternal Health","'Responsible for International Maternal Health Project.'","Department of Health","Department of Health","Chief Nursing Officer's Directorate","020 7210 4850","N/D","CNO005","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CNO011","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person13"
"PR004","N/D","SCS1","Deputy Director - Sector Regulation & Competition","Responsible for sector regulation policy, competition policy, CCP sponsorship and evaluation.'","Department of Health","Department of Health","Managing Director for Provider Development","020 7210 4850","N/D","PR002","1074106","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PR004","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person122"
"PR015","Vacant","SCS1","CCP Legal Director","Responsible for providing legal advice input to the Co-operation and Competition Panel","Department of Health","Department of Health","Managing Director for Provider Development","N/A","N/D","PR006","N/D","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/PR015","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person133"
"RDD009","N/D","SCS1","Deputy Director - Head of Policy Research Programme","Responsible for leading and delivering on the DH Policy Research Programme to inform Departmental Policy making'","Department of Health","Department of Health","Research & Development Directorate","020 7210 4850","N/D","RDD008","1042343","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RDD009","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person295"
"HIP026","Liz Woodeson","SCS2","Director - Health & Wellbeing","'Responsible for Health Improvement'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP001","451065","1","100000","104999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP026","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person75"
"MD013","N/D","SCS1","Director QIPP Programme","'Responsible for: -QIPP Programme management of 12 national Workstreams Integration of QIPP in national policy framework.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","MD012","414560","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD013","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person176"
"FPO002","Lyn Simpson","SCS2","Director NHS Operations","'Clinical performance in conjunction with CNO and NHS Medical Director. Interface and negotiation with the NHS on emerging priority areas which require a co-ordinated response. NHS Business Unit and interface with SHAs Health service provision for 2012 Olympics SHA assurance framework.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO001","303618","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/FPO002","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person150"
"NHSCEO05","N/D","SCS1","Policy Advisor","Responsible for: advice to NHS Chief Executive on policy, strategy and communications","Department of Health","Department of Health","Office of the NHS Leadership Team","020 7210 4850","N/D","NHSCEO02","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/NHSCEO05","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person213"
"RDD007","N/D","SCS1","Deputy Director - Head of NHS Research Infrastructure & Industry and R&D Relations","'Responsible for -NIHR Infrastructure for Research - Clinical Research Networks Biomedical Research Centres and Units - Clinical Research Facilities - Collaborations for Leadership in Applied Health Research and Care - R&D Relations with Pharma, Biotech, and Medtech.'","Department of Health","Department of Health","Research & Development Directorate","020 7210 4850","N/D","RDD002","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RDD007","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person293"
"MD039","N/D","SCS1","National Clinical Director for Venous Thromboembolism","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.2","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD039","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person207"
"CDD020","N/D","SCS1","Deputy Director - HR Change Team","'Responsible for: HR Framework Displacement Selection Transition Pool Exits (Change and Business as Usual) Staff Support Outplacement Restructuring Redeployment SCS Unit'","Department of Health","Department of Health","Corporate Development Directorate","020 7210 4850","N/D","CDD001","373553","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/department/dh/post/CDD020","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person43"
"PR005","N/D","SCS1","Deputy Director - Head of Social Enterprise and System Levers","Responsible for the Social Enterprise Unit, Choice Policy, Any Willing Provider Programme and PROMs.'","Department of Health","Department of Health","Managing Director for Provider Development","020 7210 4850","N/D","PR002","1328498","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PR005","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person123"
"MD014","N/D","SCS1","Deputy Director - Senior Economic Advisor","'Responsible for: -Economic analysis and advice -Modelling -Statistical advice *also covers some work in CPS.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD012","783837","1","N/D","N/D","","Economics","","","http://reference.data.gov.uk/id/department/dh/post/MD014","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person189"
"MD033","N/D","SCS1","Deputy Director - Screening & Specialised Services","'Responsible for Screening & Specialised Services Policy.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD030","N/D","0.92","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD033","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person201"
"MD036","N/D","SCS1","Deputy Director - Clinical Strategies & Audit Policy","'Responsible for Clinical strategies (COPD, trauma, liver, VTE, organ donation & pathology) & Clinical Audit policy.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD030","1049664","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD036","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person204"
"MD025","N/D","SCS1","Academic & Training Programme Director","'Responsible for: MSC Education & Training framework and programmes; academic career pathway development; HEI strategic development.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD023","0","0.8","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD025","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person193"
"RDD012","N/D","SCS1","Deputy Director - Head of Research Information and Intelligence","Responsible for - Maximising the opportunities for better use of information to increase the efficiency and impact of health research in England; development delivery and use of effective and efficient systems to manage research information mobilise research outputs and evaluate the impact of DH investment in research.","Department of Health","Department of Health","Research & Development Directorate","020 7210 4850","N/D","RDD002","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RDD012","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person298"
"HIP008","N/D","SCS1","Public Health Intelligence - Leadership and Workforce","'Responsible for: Public Health Intelligence, Leadership & Workforce Development.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP005","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP008","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person57"
"PR013","N/D","SCS1","Financial Assessment Executive","Responsible for financial reviews of Foundation Trust applicants","Department of Health","Department of Health","Managing Director for Provider Development","020 7210 4850","N/D","PR009","0","0.5","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/PR013","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person131"
"MD022","Keith Ridge","SCS2","Chief Pharmaceutical Officer","'Provides national leadership to the pharmacy profession. Responsible for policy relating to the profession including modernising pharmacy careers and professional regulation of pharmacists.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","MD016","305175","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD022","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person220"
"SCLGCP001","David Behan","SCS3","Director General for Social Care - Local Government & Care Partnerships","'Providing leadership and strategic direction for adult social care, mental health, disability, offender health and in developing DH's relationships with local and regional government.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","PSO001","79494","1","180000","184999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP001","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person300"
"SCLGCP014","N/D","SCS1","Deputy Regional Director for Social Care and Local Partnerships - South East","'Responsible for: Leadership for the delivery of Social Care in the region.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP008","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP014","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person313"
"SCLGCP032","N/D","SCS1","Deputy Director - Care Provider Continuity","Head of Care Provider Continuity","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP002","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP032","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person329"
"HIP030","N/D","SCS1","Deputy Director - Tobacco and Health Improvement Policy","'Responsible for: Tobacco and Health Improvement Policy.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP026","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP030","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person79"
"IMP006","N/D","SCS1","Deputy Director - Head of Long Term Conditions","'Responsible for Long Term Conditions generic model, Self Care, Case Management and Care Planning, telehealth and telecare, Whole System Demonstrator Programme.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP002","373525","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/IMP006","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person144"
"CD023","N/D","SCS1","PMC Lead","Resonsible for: NHS CB PMC Function","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","N/D","CD017","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD023","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person109"
"FPO030","N/D","SCS1","Deputy Director Mid Staffordshire Publice Inquiry","'Leading public inquiry for Mid Staffordshire Hospital Foundation Trust.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO017","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/FPO030","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person175"
"PSF032","N/D","SCS1","Planning Integration Manager","'Managing the overall Transition Programme planning framework. Coordinate and overseeing risks and issues across the programme. Overseeing production of reports and plans for the programme boards.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","PSF008","N/D","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/dh/post/PSF032","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person248"
"RPH027","N/D","SCS1","Consultant in Public Health - East Midlands","'Responsible for Health Programmes and Health Development.'","Department of Health","Department of Health","Regional Public Health Group East Midlands","020 7210 4850","N/D","RPH028","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH027","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person260"
"RDD011","N/D","SCS1","Deputy Director - Policy Research Programme","Responsible for - Strategic Lead on key areas of the Policy Research Programme'","Department of Health","Department of Health","Research & Development Directorate","020 7210 4850","N/D","RDD009","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RDD011","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person297"
"SCLGCP008","Glen Mason","SCS2","Director of Social Care Leadership and Performance","'Responsible for improving the quality, performance and status of social care through strengthening the focus on outcomes, increasing the capacity and capability of the workforce, enhancing leadership and providing a local government perspective in the Department.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP001","220110","1","120000","124999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP008","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person307"
"SCLGCP020","N/D","SCS1","Deputy Director - Mental Health Experience Access & Hub","'Responsible for: policy management and development around inequalities, public mental health, employment social inclusion, access to psychological therapies, stigma, choice & personalisation, asylum seeker & refugee health; Parliamentary business, communications, business planning, financial management, independent sector funding.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP019","396991","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP020","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person319"
"SCLGCP022","N/D","SCS1","Deputy Director - Independent Living Programme","'Responsible for: Policy on services for disabled adults, including: provision of community equipment, assistive technology cross-government working on independent living/equality Valuing People Now Programme Autism Strategy Programme user-led organisations Briefing and support to ministers on the above.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP019","N/D","0.8","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP022","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person321"
"CDD013","N/D","SCS1","Deputy Director of Information Services Strategy & Delivery","'Responsible for - Business & systems analysis; Project commissioning, management & Support; Technical architecture, Design standards & principles; Customer relationship ownership & accountability; Major projects & corporate system rollout & ongoing benefits realisation; Management of flexible pool relationships & Contracts; IS Finance Support & Asset Accounting; IMS3 Programme'","Department of Health","Department of Health","Corporate Development Directorate","020 7210 4850","N/D","CDD012","1520267","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dh/post/CDD013","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person36"
"CDD024","Carole Clark","SCS2","Business Support Services Transformation Programme - Head of Eastates Transformation","Responsible for - Shared Services for Estates","Department of Health","Department of Health","Corporate Development Directorate","020 7210 4850","N/D","CDD021","0","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/CDD024","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person47"
"RPH016","N/D","SCS1","Deputy Director - Consultant in Public Health - Public Health for South West","'Oversees implementation of programmes to reduce health inequalities and improve the health and wellbeing of the population across the South West with specific responsibility for children and young people.'","Department of Health","Department of Health","Regional Public Health Group South West","020 7210 4850","N/D","RPH015","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH016","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person277"
"SCLGCP002","Shaun Gallagher","SCS2","Director of Social Care Policy","'Leadership of the Social Care Policy Division, encompassing strategy and policy for adult social care, including funding reform and legislation; the transformation programme for social care to enable greater choice, control and personalisation of services (including direct payments and personal budgets); strategies on older peoples services, dementia, carers, dignity in care, and safeguarding. It is also responsible for policy on social care finance and efficiency, and provides DH's lead on Social Care for the Comprehensive Spending Review.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP001","139713","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP002","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person301"
"SCLGCP015","N/D","SCS1","Deputy Regional Director for Social Care and Local Partnerships - London","'Responsible for: Leadership for the delivery of Social Care in the region.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","N/D","SCLGCP008","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP015","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person314"
"RPH021","N/D","SCS1","Deputy Regional Director - Yorkshire and Humber","'Responsible for Regional Public Health Group.'","Department of Health","Department of Health","Regional Public Health Group Yorkshire and the Humber","020 7210 4850","N/D","RPH020","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH021","/data/dh/2011-09-30/Government-staff-and-salary-data---Working---05.12.11.xls","person286"
