"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"B41","","SCS1","Deputy Director, Head of Information Systems Department","Overall management of Information Systems in DFID. Includes Business Analysis, Systems Development, Help Desk and Operations, Technical Change Management and Technical Archicture teams.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A9","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B41","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person26"
"A19","","SCS2","Acting Director East and Central Africa","Responsibility for east and central Africa including Ethiopia, Kenya and Somalia, Rwanda and Burundi, Sudan, Tanzania and Uganda.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A5","0","1","80000","84999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A19","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person20"
"A9","Simon Jones","SCS2","Director of Business Solutions & CIO","Develop, implement and lead our IT and knowledge management strategies.Engage as a member of the Government CIO Council to influence & align with wider strategies. Maximise DFID's capital investment portfolio and deliver high quality services to worldwide organisation.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A2","0","1","90000","94999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A9","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person10"
"A18","Winters, Alan","SCS2","Chief Economist","Advise Ministers and senior management on the range of economic isues and promote high quality analysis and the use of evidence in policy making across the organisation. Provide intellectual leadership for DFID's economists in the UK and country offices.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A3","0","0.8","85000","89999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A18","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person19"
"B70","","SCS1","Deputy Director, Head of Private Sector Department","Head of Private Sector Department","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A15","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B70","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person55"
"B72","","SCS1","Deputy Director, Head of DFID Nigeria","Working with partners to reduce poverty and improve lives in Nigeria; leading the DFID country team.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B72","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person57"
"B71","","SCS1","Deputy Director, Caribbean and Overseas Territories","To oversee delivery of the Division's strategies in the Caribbean and the Overseas Territories.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A16","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B71","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person56"
"A15","","SCS2","Director Intrnational Finance & Dev Effectiveness Division","Manage DFID's relations with the WB, IMF, Reg Dev Banks & Dev Finance Institutions. Manage private sectorinfrastructure investments & the CDC. Work in partnership with other DFID divisions and other Whitehall Depts -including No 10 & Treasury.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A3","0","1","90000","94999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A15","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person16"
"A17","Warmington, Beverley","SCS2","Asia Director","Responsibility for India, Bangladesh, Nepal, Sri Lanka, China, Burma, Central Asia, Vietnam, Indonesia and Cambodia.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A5","0","1","90000","94999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A17","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person18"
"A8","Dave Fish","SCS2","Head of DFID, Zimbabwe","Deliver a high quality development programme in Zimbabwe","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","115000","119999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A8","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person9"
"A16","Wardell, Sue","SCS2","Director Security & Humanitarian & Middle East, Caribbean & OTs","Responsibility for overseeing policy and resources for CHASE and the regions.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A4","0","1","95000","99999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A16","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person17"
"A5","Joy Hutcheon","SCS3","Acting DG Country Programmes","Supervision of UK Bilateral Aid across 35 developing countries. Relationship Management at Finance Minister level in key countries.Supervision of UK Emergency Humanitarian responses.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A1","0","1","105000","109999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A5","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person6"
