"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"HO_FCRM020","","SCS1","Head of Function - Flood and Coastal Risk Management","Lead the implementation of sustainable asset management practices on a lifecycle basis across the planning, delivery, operation, maintenance and disposal Flood Risk Management assets to enable savings against corporate plan targets.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Asset Management - Strategy and Data Systems","08708506506","enquiries@environment-agency.gov.uk","HO_NHO007v3","719801","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FCRM020","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person46"
"SE_RLT70000","","SCS1","Head of Function - Operations South East","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management Team.","Department for Environment, Food and Rural Affairs","Environment Agency","South East - South East Office - London Environment Team","08708506506","enquiries@environment-agency.gov.uk","SE_RLT00000","973218","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SE_RLT70000","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person141"
"HO_FCRM001","Robert Runcie","SCS3","Director","Accountable for the Environment Agency's Flood and Coastal Risk Management activities across England and Wales.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management","08708506506","enquiries@environment-agency.gov.uk","HO_NHE001","0","1","135000","139999","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FCRM001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person5"
"HO_FIN1001","","SCS1","Head of Function - Finance","Lead, manage and develop the provision of Financial and other associated services (including Procurement and Facilities), in line with national standards. Define, develop and formulate financial management policies and plans to support the achievement of business objectives.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance - Business Finance","08708506506","enquiries@environment-agency.gov.uk","HO_FIN1023","946591","1","0","0","","Finance","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FIN1001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person66"
"HO_NHO007v3","Ken Allison","SCS2","Head of Asset Management","Lead the implementation of sustainable asset management practices on a lifecycle basis across the planning, delivery, operation, maintenance and disposal Flood and Coastal Risk Management assets to enable savings against corporate plan targets.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Asset Management","08708506506","enquiries@environment-agency.gov.uk","HO_FCRM002","202274","1","85000","89999","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO007v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person45"
"HO_CIS005","","SCS1","Head of Function - Resources","Lead the realisation of commercial opportunities based on the assets of the Environment Agency to produce incremental turnover and free cash for recycling back into the Environment Agency.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Corporate Information Services - Communications and Business Management","08708506506","enquiries@environment-agency.gov.uk","HO_CIS001","552828","1","0","0","","Information Technology","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CIS005","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person52"
"HO_EVED149","","SCS1","Head of Function - Evidence","Helps the Environment Agency deliver for the environment, showing real value for money, taking account of the needs of people and based on a sound understanding of what data tells us.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence - Evidence Services - Economics","08708506506","enquiries@environment-agency.gov.uk","HO_EVED066v3","666078","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVED149","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person59"
"CY_MNA10v4","","SCS1","Head of Function - Operations Wales","Lead and manage all aspects of business and people related activity in Wales in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management Team.","Department for Environment, Food and Rural Affairs","Environment Agency","Wales - North","08708506506","enquiries@environment-agency.gov.uk","CY_MDI10v2","6994670","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/CY_MNA10v4","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person136"
"HO_COMM003","","SCS1","Head of Function - Communications","Ensure that the Environment Agency has a range of effective and up to date communications channels/vehicles to carry persuasive messages to audiences who can best help us deliver environmental outcomes. In particular, develop and lead the Environment Agency�s media relations, digital communication, publishing, events and marketing/PR operations. Also lead the development and implementation of a plan to protect and enhance the Environment Agency�s reputation/brand.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Communications - Media & Corporate Comms","08708506506","enquiries@environment-agency.gov.uk","HO_CSP001v3","1386188","1","0","0","","Communications","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_COMM003","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person82"
"HO_EBRI004","","SCS1","Head of Function - Environment and Business","The site-based regulation teams' remit covers the regulation of all wastes at the site at which they are produced. They deal with permit compliance and enforcement in the waste sector. They develop and maintain influential relationships with a wide range of customers on the regulation of landfill sites, composting, anaerobic digestion, secondary metals, treatment, recovery, and hazardous waste storage. The teams lead the Environment Agency response to changing waste management technologies such as anaerobic digestion.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Regulated Industry - Site Based Regulation","08708506506","enquiries@environment-agency.gov.uk","HO_EBRI001","1347938","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBRI004","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person95"
"CY_MDI30v2T","","SCS1","Head of Function - Operations Wales","Ensure that the Environment Agency Wales deploys Programme and Project Management (PPM) approaches for the delivery of its work in an efficient and effective manner to maximise project delivery performance and benefits realisation.","Department for Environment, Food and Rural Affairs","Environment Agency","Wales - Wales Office","","","CY_MDI10v2","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/CY_MDI30v2T","",""
"HO_CSP001v3","Christopher Howes","SCS2","Head of Corporate Strategy Performance and Secretariat","Lead a function that enables the delivery of the Environment Agency�s Vision and Corporate Plan by leading the development and review of this, implementing a streamlined corporate planning process and effective management of the organisation�s Directors� Team and Board which ensures the effective running of the organisation.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Corporate Strategy and Performance","08708506506","enquiries@environment-agency.gov.uk","HO_NHE001","548277","1","80000","84999","","Planning","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CSP001v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person23"
"HO_LE1000","Jonathan Robinson","SCS3","Director of Legal Services","Identify and maximise strategic legal opportunities for the Environment Agency and help manage risks within the areas covered by their teams in order to support achievement of the environmental outcomes in the business areas they support in the most effective and efficient way.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Legal","08708506506","enquiries@environment-agency.gov.uk","HO_NHP000v2","303514","1","115000","119999","","Law","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_LE1000","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person7"
"HO_NHO255","","SCS1","Head of Function - Operations","Generic Manager of Business for given area of responsibility.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Operations - Director of Operations","","","HO_NHO103v2","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO255","",""
"HO_FCRM017","","SCS1","Head of Function - Flood and Coastal Risk Management","The Head of Inland Overview is concerned with all sources of flood risk (rivers, surface water, ground water and reservoirs flooding) except the sea.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Strategy and Engagement - Inland Overview","","","HO_FCRM002","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FCRM017","",""
"HO_EVED001","Douglas Wilson","SCS2","Head of Research, Monitoring and Innovation","Ensures that the Environment Agency continually improves its business performance through effective, timely and innovative use of emerging information technologies, enabling the Environment Agency to deliver more better and faster and be seen as a modern operator.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence - Research & Innovation","08708506506","enquiries@environment-agency.gov.uk","HO_EVD100","994569","1","80000","84999","","Operational Research","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVED001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person33"
"HO_NHO034","Anthony Owen","SCS2","Head of Incidents and Emergencies","Sets the policy direction for flood detection and forecasting, flood warning, mapping and modelling and flood incident response. The role also includes giving expert advice to resolve other incidents of an environmental nature, not just flooding. This includes provision of expert advise to Environment Agency operations staff on incident planning and management as well as advising Government on our responsibilities and capability as a Category 1 responder under the Civil Contingencies Act.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Incident Management and Operations","08708506506","enquiries@environment-agency.gov.uk","HO_NHO002v5","1407742","1","80000","84999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO034","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person153"
"SW_GA1000v2","","SCS1","Head of Function - Operations South West","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management.","Department for Environment, Food and Rural Affairs","Environment Agency","South West - Devon&Cornwall","08708506506","enquiries@environment-agency.gov.uk","SW_RA1000v4","8806664","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SW_GA1000v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person134"
"HO_NHU207","","SCS1","Head of Function - Resources","Identify and maximise strategic legal opportunities for the Environment Agency and help manage risks within the areas covered by their team in order to support achievement of the environmental outcomes in the business areas they support in the most effective and efficient way.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Legal","08708506506","enquiries@environment-agency.gov.uk","HO_LE1000","3313367","1","0","0","","Law","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHU207","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person80"
"HO_MAP001","","SCS1","Head of Function - National Operations","To develop and lead the Environment Agency�s monitoring and analytical services (this incorporates the National Laboratory Service, National Monitoring Service and Geomatics). Provide leadership and ensure better ways of working through the implementation of improved processes and an efficiency programme to achieve a commercially viable and financially sustainable business unit.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Monitoring, Assessment and Planning","08708506506","enquiries@environment-agency.gov.uk","HO_NHO002v5","6797254","1","0","0","","Knowledge and Information Management (KIM)","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_MAP001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person83"
"HO_NOPS087v2","","SCS1","Head of Function - Finance","Establish, develop and lead the 1B1S Service Centre, maintaining the Oracle e-Business Suite and supporting its users throughout the Agency.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance - 1B1S Service Centre Team","08708506506","enquiries@environment-agency.gov.uk","HO_NHF008","631213","0.8","0","0","","Information Technology","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NOPS087v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person122"
"HO_PRO1000","","SCS1","Head of Function - Finance","Supports the work of the Head of Financial Operations (National).","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance - Procurement - National","08708506506","enquiries@environment-agency.gov.uk","HO_NHF008","2287628","1","0","0","","Procurement","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_PRO1000","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person90"
"HO_MAP331","","SCS1","Head of Function - National Operations","Actively assists�local�operations teams�nationally and translate the national 'ask' into local delivery.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Monitoring, Assessment and Planning - National Monitoring","08708506506","enquiries@environment-agency.gov.uk","HO_MAP001","2119864","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_MAP331","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person103"
"HO_CSP004","","SCS1","Head of Function - Corporate Strategy and Performance","Supports the work of the Head of Corporate Planning and Performance.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Corporate Strategy and Performance - Environment Strategy","08708506506","enquiries@environment-agency.gov.uk","HO_CSP001v3","71951","1","0","0","","Planning","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CSP004","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person61"
"HO_PMRW073v4","","SCS1","Head of Function - National Operations","Ensure that the Environment Agency deploys Programme and Project Management (PPM) approaches for the delivery of its work in an efficient and effective manner to maximise project delivery performance and benefits realisation.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Business Development and Support - Business Development","08708506506","enquiries@environment-agency.gov.uk","HO_PMRW064v5","54077","1","0","0","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_PMRW073v4","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person109"
"HO_FIN1002","","SCS1","Head of Function - Finance","Lead, manage and develop the provision of Financial and other associated services (including Procurement and Facilities), in line with national standards. Define, develop and formulate financial management strategies, policies and plans to support the achievement of business objectives.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance - Business Finance - Operations Local","08708506506","enquiries@environment-agency.gov.uk","HO_FIN1023","1544425","1","0","0","","Finance","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FIN1002","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person67"
"HO_EBPD008","","SCS1","Head of Function - Environment and Business","The revised Bathing Waters Directive (rBWD) is a major directive entering its implementation phase. Around 70 bathing waters are at risk of failing the revised directive in 2015, which is a significant challenge and risk to the reputation of the Environment Agency and government. The rBWD requires improvements in public information on bathing water quality, so the team also works closely with communications colleagues and those in the Evidence Directorate. Media interest is high and must be carefully handled. The team advises and supports Defra and the Welsh Assembly Government in developing policies for implementing the revised directive. It works in close partnership with water companies, local authority groups and farming organisations to drive improvements in bathing water quality.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Bathing Waters","","","HO_EBPD001","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBPD008","",""
"HO_EBCC004","","SCS1","Head of Function - Environment and Business","The Sustainable Places team leads on issues relating to housing, planning and local government that contribute to cross cutting outcomes for both E&B and FCRM. Its key priorities are: Steer and support Operations to work in partnership with local authorities and local communities to deliver: Better local environments that enhance people�s lives and support a sustainable economy. New and existing developments that have a reduced environmental impact and well planned environmental infrastructure. Spatial and economic planning that meets environmental standards and objectives, and addresses climate change, in order to improve the quality of places for people. Respond to the Government�s Localism agenda and rapid reform of the planning and delivery landscape, by developing new ways of working and a culture shift that redefines our relationship with local government, neighbourhoods and communities so that we can work better in partnership to deliver local environmental outcomes. Responding to the Arms Length Body Review that places greater emphasis on joining up across the Defra family and implementing the review of our planning and development control functions and responding to changes to national, sub-national and local planning.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Climate Change and Communities - Sustainable Places","08708506506","enquiries@environment-agency.gov.uk","HO_EBCC001","731150","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBCC004","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person99"
"HO_EBLW126","","SCS1","Head of Function - Environment and Business","To provide strategic leadership and direction to delivery of and future shaping of the Environment Agency�s Vision in respect of biodiversity, conservation, fisheries and recreation activities.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Land & Water Quality - Fisheries & Biodiversity","08708506506","enquiries@environment-agency.gov.uk","HO_EBLW005","66851","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBLW126","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person53"
"CY_MSE10v1","","SCS1","Head of Function - Operations Wales","Lead and manage all aspects of business and people related activity in Wales in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management Team.","Department for Environment, Food and Rural Affairs","Environment Agency","Wales - South East","08708506506","enquiries@environment-agency.gov.uk","CY_MDI10v2","5602618","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/CY_MSE10v1","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person137"
"HO_FIN1018","","SCS1","Head of Function - Finance","Lead the Finance Service Centre team to interpret legislative and technical changes and develop and implement an efficient and effective suite of finance processes and systems for the whole organisation, which provides simple, good quality and innovative solutions to meet business needs in an integrated way.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance - Head of Financial Development","08708506506","enquiries@environment-agency.gov.uk","HO_FIN1016","2743589","1","0","0","","Finance","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FIN1018","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person68"
"HO_COMM004","","SCS1","Head of Function - Communications","Lead the Environment Agency�s internal and external communications on priority issues through nationally integrated programmes and campaigns which help achieve environmental and business outcomes. Ensure that all Environment Agency communications are based on evidence and effectively planned and resourced.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Communications - Planning & Resources","08708506506","enquiries@environment-agency.gov.uk","HO_CSP001v3","60906","1","0","0","","Communications","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_COMM004","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person88"
"HO_CISCON014","","SCS1","Head of Function - Resources","Part of Corporate Information Services, providing IT support to the Environment Agency.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Corporate Information Services - Solutions Del","08708506506","enquiries@environment-agency.gov.uk","HO_CIS001","2769820","1","0","0","","Information Technology","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CISCON014","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person96"
"AN_EANA001v2","","SCS1","Head of Function - Operations Anglian","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management.","Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Northern","08708506506","enquiries@environment-agency.gov.uk","AN_EARA001v3","8750776","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/AN_EANA001v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person125"
"AN_EAEA001v2","","SCS1","Head of Function - Operations Anglian","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management.","Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Eastern","08708506506","enquiries@environment-agency.gov.uk","AN_EARA001v3","9966354","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/AN_EAEA001v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person124"
"NW_FCRM1","","SCS1","Head of Function - Operations North West","Lead on strategic flood (and coastal) management for the locality, by influencing and engaging with all external local customers at a senior level for flood and coast. Provide technical leadership for local flood (and coastal) risk management, acting as advocate for the Environment Agency, advising and communicating the future strategic direction for the locality. Leading on planning and management of all local flood incidents and emergencies, and providing a consistent mechanism for other types of incident.","Department for Environment, Food and Rural Affairs","Environment Agency","North West - North West Office - Flood and Coastal Risk Management","","","NW_EARDv3","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/NW_FCRM1","",""
"AN_EACA001v2","","SCS1","Head of Function - Operations Anglian","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management.","Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Central","08708506506","enquiries@environment-agency.gov.uk","AN_EARA001v3","6946357","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/AN_EACA001v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person123"
"AN_EAWA001","","SCS1","Head of Function - Operations Anglian","Lead on strategic flood (and coastal) management for the locality, by influencing and engaging with all external local customers at a senior level for flood and coast. Provide technical leadership for local flood (and coastal) risk management, acting as advocate for the Environment Agency, advising and communicating the future strategic direction for the locality. Leading on planning and management of all local flood incidents and emergencies, and providing a consistent mechanism for other types of incident.","Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Flood and Coastal Risk Management","08708506506","enquiries@environment-agency.gov.uk","AN_EARA001v3","1539474","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/AN_EAWA001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person115"
"HO_NOS006v2","","SCS1","Head of Function - National Operations","Regulates emissions, movement and removal of waste. Seeks to reduce environmental impact of this.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - National Operations Services - National Trading and Regulatory Services","08708506506","enquiries@environment-agency.gov.uk","HO_NOS001v3","4142374","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NOS006v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person142"
"HO_COMM028","","SCS1","Head of Function - Communications","Ensure that the Environment Agency develops and maintains effective relationships with its stakeholders to influence policy, legislation and resources in support of environmental outcomes. Ensure that the organisation engages proactively and positively with customers and communities to strengthen its approaches and make it easier to do business with.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Communications - External Relations","08708506506","enquiries@environment-agency.gov.uk","HO_CSP001v3","76125","1","0","0","","Communications","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_COMM028","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person64"
"HO_EVD100","Miranda Kavanagh","SCS3","Director of Evidence","The Evidence Directorate ensures that compelling evidence drives the Environment Agency's strategy, work programme, and reputation.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence","08708506506","enquiries@environment-agency.gov.uk","HO_NHE001","314449","1","135000","139999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVD100","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person4"
"HO_NHFC102v2","","SCS1","Head of Function - Finance","Ensure that the Environment Agency makes maximum and optimal use of external funding and partnership working, in order to achieve its strategic objectives for the environment, as outlined in the Corporate Plan.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance - Environmental Finance/Pension Fund Management","08708506506","enquiries@environment-agency.gov.uk","HO_NHF008","423147","1","0","0","","Finance","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHFC102v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person63"
"SW_REP1000","","SCS1","Head of Function - Operations South West","Lead, direct, motivate and monitor the environment and performance activities of the business unit as an integrated team, setting the strategic direction for customer engagement, to deliver environmental outcomes in an effective, efficient and safe manner. Contribute to the leadership and progress of the business unit.","Department for Environment, Food and Rural Affairs","Environment Agency","South West - South West Office - Regional Environmental Planning","08708506506","enquiries@environment-agency.gov.uk","SW_RA1000v4","1477486","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SW_REP1000","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person150"
"HO_FIN1000","","SCS1","Head of Function - Finance","Lead, direct and manage the strategic financial planning, risk and insurance management across the Finance function in order to minimise corporate risk and ensure a more dynamic and joined up approach. Understand Environment Agency customers changing expectations and drive customer engagement and responsiveness within Finance. Lead on Environment Agency negotiations with external stakeholders, principally government officials, in preparation for and in conducting future government spending reviews.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance","","","HO_NHF008","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FIN1000","",""
"HO_FCRM023","","SCS1","Head of Function - Flood and Coastal Risk Management","Lead on strategic flood (and coastal) management for the locality, by influencing and engaging with all external regional customers at a senior level for flood and coast. Provide technical leadership for local flood (and coastal) risk management, acting as advocate for the Environment Agency, advising and communicating the future strategic direction for the locality. Leading on planning and management of all local flood incidents and emergencies, and providing a consistent mechanism for other types of incident.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Incident Management","08708506506","enquiries@environment-agency.gov.uk","HO_FCRM003","243173","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FCRM023","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person38"
"SW_JA1000v1","","SCS1","Head of Function - Operations South West","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management.","Department for Environment, Food and Rural Affairs","Environment Agency","South West - Wessex","08708506506","enquiries@environment-agency.gov.uk","SW_RA1000v4","11704681","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SW_JA1000v1","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person135"
"HO_NHO035v2","","SCS1","Head of Function - National Operations","Lead the delivery of the Programme to ensure it delivers a range of benefits including both efficiency and environmental management benefits.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Business Development and Support","08708506506","enquiries@environment-agency.gov.uk","HO_NHO023v3","57119","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO035v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person157"
