"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"19535","Mike Williams","SCS2","Director Business and International Tax","Responsible for Corporation Tax, Capital Gains Tax, Value Added Tax, other consumption taxes and duties, International Tax and Environmental taxes.","HM Treasury","HM Treasury","Business and International Tax","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19533","0","1","110000","114999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19535","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person13"
"19611","Felicity Harvey","SCS2","Director of Performance and Reform Unit","Responsible for delivering better value public services, including the monitoring of risk and public service reform","HM Treasury","HM Treasury","Performance and Reform Unit","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19614","640202","1","120000","124999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19611","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person21"
"13676","N/D","SCS1","Deputy Director, International Tax","Responsible for international tax strategy","HM Treasury","HM Treasury","International Tax","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19535","530522","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/13676","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person70"
"16912","N/D","SCS1","Deputy Director, Securities and Markets","Responsible for Securities and Markets","HM Treasury","HM Treasury","Securities & Markets","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19572","464798","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/16912","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person76"
"20197","N/D","SCS1","Deputy Director, Strategic Review Implementation","Responsible for Strategic Review Implementation","HM Treasury","HM Treasury","Strategic Review Implementation Team","020 7270 5760","public.enquiries@hm-treasury.gov.uk","10256","0","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/20197","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person96"
"10933","N/D","SCS1","Deputy Director, Energy, Environment and Agriculture","Responsible for Energy, Environment and Agriculture","HM Treasury","HM Treasury","Energy, Environment and Agriculture","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19618","553526","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10933","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person52"
"10952","N/D","SCS1","Deputy Director, Growth and Productivity","Responsible for Growth and Productivity","HM Treasury","HM Treasury","Growth and Productivity","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19618","683390","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10952","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person53"
"19526","Mark Bowman","SCS2","Director Strategy, Planning and Budget","Responsible for defining HMTs forward strategy, work programme, the Budget and short-term priority policy projects.","HM Treasury","HM Treasury","Strategy, Planning & Budget","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19533","0","1","85000","89999","","Economics","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19526","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person12"
"19576","Peter Curwen","SCS2","Director Europe Finance","Responsible for Europe Finance","HM Treasury","HM Treasury","International & EU","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19575","303689","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19576","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person18"
"10211","N/D","SCS1","Deputy Director, Work Incentives and Poverty Analysis Team","Responsible for policy on tax credits, Child Benefit and child poverty and distributional analysis of tax and benefit changes","HM Treasury","HM Treasury","Work Incentives and Poverty Analysis","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19812","392614","1","0","0","","Economics","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10211","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person36"
"10594","N/D","SCS1","Deputy Director, Macroeconomic Prospects","Responsible for Macroeconomic Prospects","HM Treasury","HM Treasury","Macroeconomic Prospects","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19787","352254","1","0","0","","Economics","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10594","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person42"
"17460","N/D","SCS1","Deputy Director, Strategy, Planning and Projects","Responsible for strategy, HMTs work programme and short-term priority policy projects.","HM Treasury","HM Treasury","Strategy, Reform & Productivity","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19526","881504","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/17460","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person80"
"19562","Tom Scholar","SCS4","Second Permanent Secretary","Responsible for the Treasury's work to promote the UK economic prosperity by maintaining financial stability internationally and in the UK' promoting global prosperity, driving economic reform in the EU","HM Treasury","HM Treasury","Board Ministerial and Communications","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19678","0","1","150000","154999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19562","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person3"
"19574","JonathanTaylor","SCS3","Director General, Financial Services and Stability","Responsible for oversight of Strategy in the financial services groups","HM Treasury","HM Treasury","Board Ministerial and Communications","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19562","0","1","160000","164999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19574","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person5"
"19591","Mridul Hegde","SCS2","Director Financial Stability","Responsible to monitor, contingency plan and intervene were necessary in situations of financial stability; and to manage the legacy of the financial sector interventions the Government has already undertaken.","HM Treasury","HM Treasury","Financial Stability","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19574","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19591","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person19"
"13541","N/D","SCS1","Deputy Director, European Economics, Strategy and Coordination","Responsible for European Economics, Strategy and Coordination","HM Treasury","HM Treasury","European Economics Strategy and Coordination","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19576","545377","1","0","0","","Economics","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/13541","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person69"
"14171","N/D","SCS1","Deputy Director, Intervention Strategy and Markets","Responsible for the Intervention Strategy and Markets","HM Treasury","HM Treasury","Intervention Strategy and Markets","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19806","596239","0.8","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/14171","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person71"
"19614","Andrew Hudson","SCS3","Director General, Public Services","Responsible for the Treasury's work on Public services with overall responsibility for managing public spending, strengthening financial discipline across central government, helping to ensure the delivery of more cost effective public services, and contributing to creating the conditions for sustainable growth whilst supporting development in infrastructure and a low carbon economy.","HM Treasury","HM Treasury","Board Ministerial and Communications","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19678","0","1","130000","134999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19614","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person7"
"10798","N/D","SCS1","Deputy Director, Development Finance, Climate and Energy","Responsible for Development Finance, Climate and Energy","HM Treasury","HM Treasury","Development Finance, Climate & Energy","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19573","362365","1","0","0","","Economics","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10798","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person49"
"11060","N/D","SCS1","Deputy Director, Local Government and Regions","Responsible for oversight for local government expenditure, local growth policy and regional and local briefing","HM Treasury","HM Treasury","Local Government & Regions","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19809","436988","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/11060","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person59"
"18932","N/D","SCS1","Deputy Director, Corporate Finance, Business, Innovation and Skills","Responsible for Corporate Finance","HM Treasury","HM Treasury","Corporate Finance, Business, Innovation & Skills","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19618","316378","0.6","0","0","","Economics","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/18932","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person86"
"19564","Alison Cottrell","SCS2","Director of Financial Services","Responsible for Policy with Respect to Financial Services","HM Treasury","HM Treasury","Financial Services","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19574","0","0.5","40000","44999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19564","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person15"
"10175","N/D","SCS1","Deputy Director Strategy, Planning and Budget","Responsible for strategy, HMTs work programme and the Budget.","HM Treasury","HM Treasury","Budget Strategy and Tax","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19526","554389","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10175","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person35"
"10918","N/D","SCS1","Deputy Director, Education, Children and Culture","Responsible for oversight of Education, Culture, Media and Sport including Olympics expenditure","HM Treasury","HM Treasury","Education, Children and Culture","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19809","579292","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10918","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person51"
"19668","N/D","SCS1","Deputy Director, Correspondence and Information Rights","Responsible for Correspondence and Information Rights","HM Treasury","HM Treasury","Correspondence & Information Rights Team","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19678","638587","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19668","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person89"
"19806","Sam Beckett","SCS2","Director of Fiscal Policy","Responsible for Fiscal Policy Framework and Statistics and Debt, Cash, and Reserves Management","HM Treasury","HM Treasury","Fiscal","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19787","0","0.9","85000","89999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19806","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person24"
"10304","N/D","SCS1","Deputy Director, Treasury Group Internal Audit","Responsible for providing independent and objective audit services to the Accounting Officer and Treasury Group Audit Committee.","HM Treasury","HM Treasury","Treasury Group Internal Audit","020 7270 5760","public.enquiries@hm-treasury.gov.uk","10256","0","1","0","0","","Internal Audit","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10304","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person39"
"19533","Edward Troup","SCS3","Director General, Tax and Welfare","Responsible for Tax and Welfare","HM Treasury","HM Treasury","Board Ministerial and Communications","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19678","0","1","130000","134999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19533","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person4"
"13076","N/D","SCS1","Deputy Director, Government Estimates, Accounts and Reporting","Responsible for Government Estimates, Accounts and Reporting","HM Treasury","HM Treasury","Government Estimates Accounts and Reporting","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19617","1029860","1","0","0","","Finance","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/13076","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person64"
"17974","N/D","SCS1","Deputy Director, Excise and Enterprise Tax","Responsible for policy on social excise duties and tax measures to support investment in and by business","HM Treasury","HM Treasury","Excise and Enterprise Tax","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19535","570847","0.8","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/17974","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person82"
"0","N/D","SCS2","Not in post","[u'N/A', u'Responsible for strategy for investment in UK infrastructure']","HM Treasury","HM Treasury","Infrastructure UK (IUK)","N/A","public.enquiries@hm-treasury.gov.uk","19614","0","1","170000","174999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/0","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person112"
"0","N/D","SCS1","Not in post","[u'N/A', u'Responsible for strategy for investment in UK infrastructure']","HM Treasury","HM Treasury","Infrastructure UK (IUK)","'N/A'","public.enquiries@hm-treasury.gov.uk","19614","0","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/0","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person114"
"0","N/D","SCS1","Not in post","[u'N/A', u'Responsible for strategy for investment in UK infrastructure']","HM Treasury","HM Treasury","Infrastructure UK (IUK)","'N/A'","public.enquiries@hm-treasury.gov.uk","19614","0","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/0","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person111"
"0","N/D","SCS1","Not in post","[u'N/A', u'Responsible for strategy for investment in UK infrastructure']","HM Treasury","HM Treasury","Infrastructure UK (IUK)","'N/A'","public.enquiries@hm-treasury.gov.uk","19614","0","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/0","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person113"
"0","N/D","SCS1","Not in post","[u'N/A', u'Responsible for strategy for investment in UK infrastructure']","HM Treasury","HM Treasury","Infrastructure UK (IUK)","'N/A'","public.enquiries@hm-treasury.gov.uk","19614","0","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/0","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person115"
"0","N/D","SCS1","Not in post","[u'N/A', u'Responsible for strategy for investment in UK infrastructure']","HM Treasury","HM Treasury","Infrastructure UK (IUK)","'N/A'","public.enquiries@hm-treasury.gov.uk","19614","0","0.79","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/0","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person116"
"0","N/D","SCS1","Not in post","[u'N/A', u'Responsible for strategy for investment in UK infrastructure']","HM Treasury","HM Treasury","Infrastructure UK (IUK)","'N/A'","public.enquiries@hm-treasury.gov.uk","19614","0","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/0","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person11"
"13084","N/D","SCS1","Deputy Director, Alignment Project/Clear Line of Site & Finance Professionalism","Responsible for Alignment Projects, Clear Line of Sight and Finance Professionalism","HM Treasury","HM Treasury","Alignment Project - Clear Line of Sight","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19617","481549","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/13084","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person65"
"19186","N/D","SCS1","Deputy Director, Pensions and Savings Strategy Team","Responsible for policy and strategy on state pensions, other support for pensioners, savings and private pensions","HM Treasury","HM Treasury","Pensions and Savings Team","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19812","415101","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19186","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person87"
"10977","N/D","SCS1","Deputy Director, Assurance and Financial Reporting Policy","Responsible for Assurance and Financial Reporting Policy","HM Treasury","HM Treasury","Assurance and Financial Reporting Policy","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19617","655547","1","0","0","","Finance","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10977","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person55"
"17277","N/D","SCS1","Deputy Director, Project OSCAR","Responsible for Project OSCAR","HM Treasury","HM Treasury","Oscar","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19617","560774","0.69","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/17277","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person79"
"19678","Nick Macpherson","SCS4","Permanent Secretary","Responsible for decision making, Coordination and Management of the Department and Communications with media and the public.","HM Treasury","HM Treasury","Board Ministerial and Communications","020 7270 5760","public.enquiries@hm-treasury.gov.uk","XX","0","1","175000","179999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19678","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person2"
"18603","James Ballingall","SCS1A","Deputy Director, Head of Assurance","Responsible for providing assurance in major projects","HM Treasury","HM Treasury","Infrastructure UK (IUK)","020 7270 5760","public.enquiries@hm-treasury.gov.uk","20744","998708","1","185000","189999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/18603","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person30"
"10786","N/D","SCS1","Deputy Director, Global Coordination Strategy","Responsible for Global Coordination Strategy","HM Treasury","HM Treasury","Global Coordination Strategy","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19573","613513","0.83","0","0","","Economics","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10786","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person48"
"10817","N/D","SCS1","Deputy Director, Banking and Credit Team","Responsible for policy on business and consumer lending, mortgages and funding, retail banking issues, payment services and mutual financial institutions.","HM Treasury","HM Treasury","Banking & Credit","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19564","740865","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10817","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person50"
"18847","N/D","SCS1","Deputy Director, Transport Regulation and Competition","Responsible for Transport Regulation and Competition","HM Treasury","HM Treasury","Transport Regulation and Competition","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19618","575204","1","0","0","","Economics","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/18847","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person84"
"19652","N/D","SCS1","Deputy Director, Projects, Implementation and Better for Less","Responsible for senior advisor projects","HM Treasury","HM Treasury","Performance Projects Team","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19611","621810","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19652","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person88"
"19575","Michael Ellam","SCS3","Director General, International and EU","Responsible for International and EU","HM Treasury","HM Treasury","Board Ministerial and Communications","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19562","0","1","100000","104999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19575","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person6"
"13142","N/D","SCS1","Deputy Director, VAT and International Excise","Responsible for VAT policy development and international indirect tax affairs","HM Treasury","HM Treasury","VAT & International Excise","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19535","781650","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/13142","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person66"
"20099","N/D","SCS1","Deputy Director, Corporate Centre Change and Management Team","Responsible for Corporate Centre Change and Management","HM Treasury","HM Treasury","Corporate Centre Change and Management Team","020 7270 5760","public.enquiries@hm-treasury.gov.uk","20724","770217","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/20099","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person95"
"19812","Indra Morris","SCS2","Director, Personal Tax, Welfare and pensions Group","Responsible for Personal Tax, Welfare, Labour Market and HMRC/DPW Expenditure, Pensions and Savings.","HM Treasury","HM Treasury","Personal Tax, Welfare & Pensions","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19533","0","1","110000","114999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19812","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person26"
"11095","N/D","SCS1","Deputy Director, Chief Analyst","Responsible for data and analysis","HM Treasury","HM Treasury","Performance and Reform Unit Team","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19611","649757","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/11095","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person60"
"15735","N/D","SCS1","Deputy Director, Equitable Life and Property Tax","Responsible for Equitable Life and Property Tax","HM Treasury","HM Treasury","Equitable Life and Property Tax","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19535","570661","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/15735","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person74"
"19617","Ken Beeton","SCS2","Director, Financial Management and Reporting Group","Responsible to strengthen and embed good governance, financial management, reporting and assurance across central government, in order to enhance the cost effectiveness of public service delivery.","HM Treasury","HM Treasury","Financial Management Reporting","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19614","0","1","120000","124999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19617","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person22"
"10671","N/D","SCS1","Deputy Director, Financial Regulation Strategy","Responsible for the Financial Regulation Reform Bill","HM Treasury","HM Treasury","Financial Regulation Strategy","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19564","619681","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10671","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person44"
"16918","N/D","SCS1","Deputy Director, Financial Stability Interventions Management","Responsible for Financial Stability Interventions Management","HM Treasury","HM Treasury","Financial Stability Interventions Management","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19591","667050","1","0","0","","Finance","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/16918","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person77"
"19596","James Richardson","SCS2","Director, Public Spending","Responsible for Spending Control, Pay and Pensions","HM Treasury","HM Treasury","Public Spending","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19614","587780","1","85000","89999","","Economics","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19596","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person20"
"19572","Nikhil Rathi","SCS2","Director, Financial Service Regulatory Framework and Financial Markets Policy Issues","Responsible for Financial Service Regulatory Framework and Financial Markets Policy Issues","HM Treasury","HM Treasury","Financial Regulation","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19574","0","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/19572","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person16"
"20744","Geoffrey Spence","SCS2","Chief Executive, Infrastructure UK","Responsible for Infrastructure strategy and delivery, and public private partnerships.","HM Treasury","HM Treasury","Enterprise & Growth","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19678","2084049","1","170000","174999","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/20744","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person29"
"10222","N/D","SCS1","Deputy Director, Communications","Responsible for news.","HM Treasury","HM Treasury","Press Office","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19678","705249","1","0","0","","Communications","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10222","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person37"
"13274","N/D","SCS1","Deputy Director, Counter Illicit Finance","Responsible for the Counter Illicit Finance","HM Treasury","HM Treasury","Counter Illicit Finance","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19573","424247","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/13274","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person68"
"10658","N/D","SCS1","Deputy Director, Asset Freezing Unit","Responsible for Asset Freezing Unit","HM Treasury","HM Treasury","Asset Freezing Unit","020 7270 5760","public.enquiries@hm-treasury.gov.uk","19573","520525","1","0","0","","Policy","","","http://reference.data.gov.uk/id/public-body/hm-treasury/post/10658","/data/hmtreasury/2011-09-30/HMT-Treasury--staff-and-salary-data-template---September-2011-for-input_final-v14.xls","person43"
