"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"13402","Sebastian Wood","SCS3","HMA Beijing","Representing British interests in China","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13400","0","1","130000","134999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13402","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person99"
"12200","Angus Lapsley","SCS2","Director Americas","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","10445276","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/12200","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person17"
"13317","Andrew Mitchell","SCS2","HMA Stockholm","Representing British interests in Sweden","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13300","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13317","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person95"
"13205","Norman Ling","SCS2","HMA Addis Ababa","Representing British interests in Ethiopia","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13200","0","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13205","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person77"
"16300","Chris Whomersley","SCS2","Deputy Legal Adviser","Providing legal advice","Foreign and Commonwealth Office","Foreign and Commonwealth Office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","16000","0","1","95000","99999","","Law","","","http://reference.data.gov.uk/id/department/fco/post/16300","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person118"
"13302","Andy Lebrecht","SCS3","Deputy Permanent Representative to the EU","Representing British interests at the EU","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13300","0","1","120000","124999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13302","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person80"
"12100","Tim Dowse","SCS2","Director Intelligence and National Security","Senior policy advice on national security issues","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Intelligence & National Security Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","524068","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/12100","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person16"
"13000","Nick Baird","SCS3","Director General Europe & Globalisation","Providing senior policy advice at Board level","Foreign and Commonwealth Office","Foreign and Commonwealth Office","DG Europe & Globalisation","0207 008 1500","dp-foi.img@fco.gov.uk","10000","1925198","1","120000","124999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13000","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person5"
"13407","Paul Madden","SCS2","BHC Canberra","Representing British interests in Australia","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13400","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13407","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person104"
"16200","John Grainger","SCS2","Deputy Legal Adviser","Providing legal advice","Foreign and Commonwealth Office","Foreign and Commonwealth Office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","16000","0","1","90000","94999","","Law","","","http://reference.data.gov.uk/id/department/fco/post/16200","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person117"
"12301","Simon Smith","SCS2","HMA Vienna and UK Permanent Representative to the UN and other International Organisations in Vienna","Representing British interests in Austria","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Defence and Strategic Threats Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12300","0","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/12301","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person70"
"13318","Christopher Prentice","SCS2","HMA Rome","Representing British interests in Italy","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13300","0","1","110000","114999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13318","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person96"
"11107","Catherine Royle","SCS2","Deputy Head of Mission Kabul","Representing British interests in Afghanistan","Foreign and Commonwealth Office","Foreign and Commonwealth Office","South Asia & Afghanistan Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11100","0","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/11107","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person39"
"11312","Richard Northern","SCS2","HMA Tripoli","Representing British interests in Libya","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Middle East & North Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11300","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/11312","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person56"
"11204","Philip Parham","SCS2","Ambassador & Deputy Permanent Representative to the United Nations","Representing British interests at the UN","Foreign and Commonwealth Office","Foreign and Commonwealth Office","International Institutions Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11200","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/11204","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person44"
"13201","Andrew Lloyd","SCS2","BHC Abuja","[u'Representing British interests in Nigeria', u'Representing British interests in Zimbabwe']","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13200","0","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13201","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person75"
"13201","Mark Canning","SCS3","BHC Abuja","[u'Representing British interests in Nigeria', u'Representing British interests in Zimbabwe']","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13200","0","1","100000","104999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13201","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person73"
"C","Stuart Jack","SCS2","Corporate Pool","Leave or training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/C","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person110"
"11300","Christian Turner","SCS2","Director Middle East & North Africa","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Middle East & North Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11000","13994419","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/11300","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person13"
"12209","Catherine Nettleton","SCS2","HMA Caracas","Representing British interests in Venezuela","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12200","0","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/12209","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person68"
"13206","Rob Macaire","SCS2","BHC Nairobi","Representing British interests in Kenya","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13200","0","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13206","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person78"
"13314","Matthew Kidd","SCS2","BHC Nicosia","Representing British interests in Cyprus","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13300","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13314","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person92"
"11103","Adam Thomson","SCS3","BHC Islamabad","Representing British interests in Pakistan","Foreign and Commonwealth Office","Foreign and Commonwealth Office","South Asia & Afghanistan Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11100","0","1","125000","129999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/11103","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person35"
"13309","Valerie Caton","SCS2","UK Nordic Baltic Summit Co-ordinator","UK Nordic Baltic diplomacy","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13300","0","1","105000","109999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13309","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person87"
"14100","Susan le Jeune","SCS2","Director Human Resources","Leading delivery of human resource management","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","13606308","1","85000","89999","","Human Resources","","","http://reference.data.gov.uk/id/department/fco/post/14100","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person24"
"11303","","SCS2","HMA Teheran","Representing British interests in Iran","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Middle East & North Africa Directorate","","","11300","0","","","","","","","","http://reference.data.gov.uk/id/department/fco/post/11303","",""
"12203","Dominick Chilcott","SCS2","DHM Washington","Representing British interests in USA","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12200","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/12203","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person62"
"18200","Edward Oakden","SCS2","Head of Department UKTI INVEST","Supporting UK companies and foreign investment","Foreign and Commonwealth Office","Foreign and Commonwealth Office","UK Trade & Investment","0207 215 8000","enquiries@bis.gsi.gov.uk","18000","0","1","100000","104999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/fco/post/18200","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person120"
"11106","John Rankin","SCS2","BHC Colombo","Representing British interests in Sri Lanka","Foreign and Commonwealth Office","Foreign and Commonwealth Office","South Asia & Afghanistan Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11100","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/11106","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person38"
"13312","Peter Gooderham","SCS2","Head of Post UKMIS Geneva","Representing British interests in Hungary","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13300","0","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13312","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person90"
"13200","Tim Hitchens","SCS2","Director Africa","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","11016108","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13200","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person20"
"13500","Julian Braithwaite","SCS2","Director Consular","Leading delivery of consular services to British nationals","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Consular Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","8727156","1","80000","84999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/fco/post/13500","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person23"
"10000","Simon Fraser","SCS4","Permanent Under-Secretary and Head of the Diplomatic Service","Leading the FCO and the Diplomatic Service","Foreign and Commonwealth Office","Foreign and Commonwealth Office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","XX","0","1","180000","184999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/10000","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person2"
"13305","David Reddaway","SCS3","HMA Ankara","Representing British interests in Turkey","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13300","0","1","110000","114999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13305","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person83"
"11307","Vincent Fean","SCS2","Head of Post, Jerusalem","Representing British interests in Israel","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Middle East & North Africa Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11300","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/11307","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person51"
"13401","David Warren","SCS3","HMA Tokyo","Representing British interests in Japan","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13400","0","1","125000","129999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13401","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person98"
"H","Scott Wightman","SCS2","Corporate Pool","Leave or training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/H","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person115"
"11102","Richard Stagg","SCS3","BHC New Delhi","Representing British interests in India","Foreign and Commonwealth Office","Foreign and Commonwealth Office","South Asia & Afghanistan Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","11100","0","1","135000","139999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/11102","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person34"
"12204","Alan Collins","SCS2","Consul General and Director General Trade and Investment USA","Supporting UK companies and foreign investment","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12200","0","1","105000","109999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/12204","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person63"
"13301","Kim Darroch","SCS4","UK Permanent Representative to the EU","Representing British interests at the EU","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Europe Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13300","0","1","170000","174999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13301","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person79"
"13406","Martin Hatfull","SCS2","HMA Jakarta","Representing British interests in Indonesia","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Asia Pacific Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13400","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13406","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person103"
"12300","Simon Manley","SCS2","Director Defence & Strategic Threats","Senior policy advice on defence and strategic issues","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Defence and Strategic Threats Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12000","6237498","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/12300","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person18"
"14000","James Bevan","SCS3","Director General Operations","Board level leadership of corporate services","Foreign and Commonwealth Office","Foreign and Commonwealth Office","DG Operations","0207 008 1500","dp-foi.img@fco.gov.uk","10000","11741988","1","125000","129999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/fco/post/14000","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person6"
"A","Anthony Cary","SCS2","Corporate Pool","Leave or training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/A","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person108"
"12208","Shan Morgan","SCS2","HMA Buenos Aires","Representing British interests in Argentina","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Americas Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","12200","0","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/12208","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person67"
"18100","Robin Barnett","SCS2","Managing Director, Business Group UKTI INVEST","Supporting UK companies and foreign investment","Foreign and Commonwealth Office","Foreign and Commonwealth Office","UK Trade & Investment","0207 215 8000","enquiries@bis.gsi.gov.uk","18000","0","1","90000","94999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/fco/post/18100","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person119"
"11400","","SCS2","Director Eastern Europe and Central Asia","Senior regional policy advice","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Eastern Europe and Central Asia Directorate","","","11000","4808390","","","","","","","","http://reference.data.gov.uk/id/department/fco/post/11400","",""
"13100","Deborah Bronnert","SCS2","Director Global & Economic Issues","Senior policy advice on global economic issues","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Global & Economic Issues Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","13000","3290190","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/fco/post/13100","/data/fco/2011-03-31/fco-government-staff-and-salary-data-template---March-2011-v5.xls","person19"
