,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
62,DWP55,N/D,SCS1,Head of Service Design and Customer Service,"Customer Services Delivery is responsible for ensuring that DWP’s huge and highly complex computer systems are available for regular and continuous operation. In addition to over 6000 mid-range and large mainframe computers running more than 200 different systems, DWP has over 120,000 Personal Computers used by staff in more than 900 locations across the UK. Alongside this DWP has the largest advanced telephony network in the world handling over 2 million telephone calls per day. Service Design ensures that computer system designs are operationally sound, that systems have the required capacity and that all necessary Personal Computer services are provided.",Department for Work and Pensions,Department for Work and Pensions,Corporate IT,0207 449 7892,pmd.planningandperformance@dwp.gsi.gov.uk,DWP79,2720327.14,1.0,75000,79999,0,Information Technology,,1
63,DWP261,N/D,SCS1,"Deputy Director of Projects, ITPD, DWP","The projects cover all business areas including internal financial systems, infrastructure upgrades, labour market initiatives such as Universal Jobmatch, Benefit Cap and recently the Work Programme. We are responsible for the IT implementation of electronic document repositories and e-signing as part of the digitalisation programme. We also manage IT projects which enable the interface of DWP systems with Local Authorities and HMRC. ",Department for Work and Pensions,Department for Work and Pensions,Corporate IT,0207 449 7892,pmd.planningandperformance@dwp.gsi.gov.uk,DWP68,5046973.62,1.0,75000,79999,0,Information Technology,,1
64,DWP80,N/D,SCS1,Deputy IT Director ,"Supports the IT Director in his accountabilities to provide DWP IT Businesses with their IT requirements, providing suitable IT systems and services that allow DWP staff to deliver services to DWP’s Customers and Claimants.",Department for Work and Pensions,Department for Work and Pensions,Corporate IT,0207 449 7892,pmd.planningandperformance@dwp.gsi.gov.uk,DWP76,13230064.9,1.0,65000,69999,0,Information Technology,,1
65,DWP52,N/D,SCS1,Deputy DWP IT Director ,"Supports the IT Director in his accountabilities to provide DWP IT Businesses with their IT requirements, providing suitable IT systems and services that allow DWP staff to deliver services to DWP’s Customers and Claimants.",Department for Work and Pensions,Department for Work and Pensions,Corporate IT,0207 449 7892,pmd.planningandperformance@dwp.gsi.gov.uk,DWP76,0.0,1.0,85000,89999,0,Information Technology,,1
66,DWP63,N/D,SCS1,Head of Asset Management,"Responsible as the Head of Asset Management for the ongoing management and delivery of application change to all the live DWP and application systems/ assets, ADep supplier performance management and ADep benefits realisation. Some of these assets are also used across Government and wider public sector. The systems are critical to the delivery of Departmental and Government business. DWP examples include customer service, payment systems and shared service systems. ",Department for Work and Pensions,Department for Work and Pensions,Corporate IT,0207 449 7892,pmd.planningandperformance@dwp.gsi.gov.uk,DWP68,716992.93,1.0,85000,89999,0,Information Technology,,1
67,DWP303,N/D,SCS1,Deputy IT Director,IT Director accountable and responsible for the creation design & delivery of the Legacy (IT) Replacement Programme to remove the department’s dependency on legacy IT,Department for Work and Pensions,Department for Work and Pensions,Corporate IT,0207 449 7892,pmd.planningandperformance@dwp.gsi.gov.uk,DWP76,0.0,1.0,80000,84999,0,Information Technology,,1
68,DWP22,N/D,SCS1,"Head of Migration, Infrastructure and Service","The role is twofold, with currently a team dedicated to each. The first is to design and implement the processes and procedures necessary to support the new Welfare Reform systems and the internal and external users of these systems. The second is responsible for the design and implementation of the infrastructure needed to migrate the eight million existing benefit claimants onto Universal Credit.  ",Department for Work and Pensions,Department for Work and Pensions,Corporate IT,0207 449 7892,pmd.planningandperformance@dwp.gsi.gov.uk,DWP76,241191.8,1.0,80000,84999,0,Information Technology,,1
69,DWP271,N/D,SCS1,Deputy IT Director UC,"The team’s function is to make sure that the parts of the Universal Credit system that claimants interract with (for example, the IT system screens, telephone systems etc.) are easy to access and use, and help to encourage the right behaviours (movement into work, increase in working hours etc.).",Department for Work and Pensions,Department for Work and Pensions,Corporate IT,0207 449 7892,pmd.planningandperformance@dwp.gsi.gov.uk,DWP76,907374.22,1.0,65000,69999,0,Information Technology,,1
70,DWP73,N/D,SCS1,Head of Service Strategy,"The Customer Services Delivery (CSD) division is responsible for ensuring that the huge and highly complex computer systems used by DWP are available for regular and continuous operation. In addition to over 6000 mid-range and large mainframe computers running more than 200 different systems, DWP has over 120,000 Personal Computers used by staff in more than 900 locations across the UK. Alongside this DWP has the largest advanced telephony network in the world handling over 2 million telephone calls per day. Accountable for overarching IT Strategy, Architecture and Security for IT services, and for a data centre hosting service contract.",Department for Work and Pensions,Department for Work and Pensions,Corporate IT,0207 449 7892,pmd.planningandperformance@dwp.gsi.gov.uk,DWP79,0.0,1.0,75000,79999,0,Information Technology,,1
71,DWP74,N/D,SCS1,Head of Service Transition,"Head of Service Transition and Network Tower, part of Corporate IT function. Ensuring that new IT projects have a successful handover into the live running environment, and can be operated for the upcoming years. Also Accountable for the management oversight of the Network service tower contract, including all aspects of contract and supplier delivery.",Department for Work and Pensions,Department for Work and Pensions,Corporate IT,0207 449 7892,pmd.planningandperformance@dwp.gsi.gov.uk,DWP79,2484804.91,1.0,75000,79999,0,Information Technology,,1
72,DWP75,N/D,SCS1,Personal Independence Payment Programme Manager,Responsible for Customer Services within the IT Directorate via the First Line Service Management function.,Department for Work and Pensions,Department for Work and Pensions,Corporate IT,0207 449 7892,pmd.planningandperformance@dwp.gsi.gov.uk,DWP68,1392562.72,1.0,90000,94999,0,Information Technology,,1
73,DWP78,N/D,SCS1,Head of Service Maintenance,"The Customer Services Delivery division is responsible for ensuring that the huge and highly complex computer systems used by DWP are available for regular and continuous operation. In addition to over 6000 mid-range and large mainframe computers running more than 200 different systems, DWP has over 120,000 Personal Computers used by staff in more than 900 locations across the UK. Alongside this DWP has the largest advanced telephony network in the world handling over two million telephone calls per day. Service Maintenance will protect the integrity of all live systems whilst continuously identifying remediation activities to improve IT services. ",Department for Work and Pensions,Department for Work and Pensions,Corporate IT,0207 449 7892,pmd.planningandperformance@dwp.gsi.gov.uk,DWP79,89529.92,1.0,85000,89999,0,Information Technology,,1
74,DWP291,N/D,SCS1,Deputy Director for Customers Service Delivery,"Responsible for: Support for the live systems including, Incident and Problem management, Supplier performance management, IT Business Continuity and System ‘go live’ co-ordination.

",Department for Work and Pensions,Department for Work and Pensions,Corporate IT,0207 449 7892,pmd.planningandperformance@dwp.gsi.gov.uk,DWP79,3697348.49,1.0,55000,59999,0,Information Technology,,1
75,DWP249,Jason Feeney,SCS2,Benefits Director,"Responsible for the delivery of all working age benefits including Jobseekers Allowance, Employment Support Allowance, Income Support, Disability Living Allowance and Personal Independence Payment. Accountable for the accurate payment of c.£30 billion of expenditure and the leadership of 22,000 staff across 72 sites. Senior Responsible Owner for Personal Independence Payment, Appeals Reform and Spend to Save.",Department for Work and Pensions,Department for Work and Pensions,Operations - Benefits,0207 449 7516,correspondence@dwp.gsi.gov.uk,DWP202,270845582.0,1.0,105000,109999,0,Operational Delivery,,1
76,DWP26,N/D,SCS1,"Head of Disability, Delivery and Benefits","Currently responsible for all Disability operations, for example, benefits such as Disability Living Allowance and Attendance Allowance.",Department for Work and Pensions,Department for Work and Pensions,Operations - Benefits,0207 449 7516,correspondence@dwp.gsi.gov.uk,DWP14,112479544.84,1.0,65000,69999,0,Operational Delivery,,1
77,DWP263,Mike Baker,SCS2,Universal Credit Operations Director,Accountable for the operational delivery of Universal Credit services to UK citizens.,Department for Work and Pensions,Department for Work and Pensions,Operations - Universal Credit,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP295,2395432.07,1.0,85000,89999,0,Operational Delivery,,1
78,DWP113,David Thorpe,SCS2,Shared Services Director,"Shared Services provides a comprehensive financial, procurement and human resource service to DWP and a number of other Departments. The objective of the team is to be the best value provider of Finance and HR services for its clients and the taxpayer.  To support this objective it is helping the Efficiency Reward Group to provide a cross-government strategy to all government departments on the potential of utilising Shared Services.",Department for Work and Pensions,Department for Work and Pensions,Shared Services,020 7449 5782,finance@dwp.gsi.gov.uk,DWP99,480485.78,1.0,125000,129999,0,Human Resources,,1
79,DWP85,N/D,SCS1,"Head of Delivery, Shared Services","Accountable for the successful day to day delivery of Financial Services and Employee Services for four Government Departments. Responsible for monitoring and accounting for the Departmental Expenditure Limit expenditure for clients totalling in excess of £10 billion and Annually Managed Expenditure £150bn. Responsible for management of staff to accurately pay £4 billion to government suppliers. Also responsible for the successful management of payroll and first line HR advice for over 100,000 government employees. ",Department for Work and Pensions,Department for Work and Pensions,Shared Services,020 7449 5782,finance@dwp.gsi.gov.uk,DWP113,14867801.1,1.0,85000,89999,0,Operational Delivery,,1
80,DWP93,N/D,SCS1,Head of Service Optimisation and Efficiency,"The team is responsible for developing and delivering an efficiency plan and new Target Operating model for DWP Shared Services, in order to delivery annual operating efficiencies of 10%, and to position Shared Services to respond positively to the Cabinet Office, Efficiency Reform Group, Shared Services strategy for Government. The efficiency programme will use industry benchmarks and best practice to refine processes and remove duplication of work. We are also working on the development and introduction of improved IT where it is appropriate to do so, and an estates strategy to maximise the estate footprint and reduce overheads. ",Department for Work and Pensions,Department for Work and Pensions,Shared Services,020 7449 5782,finance@dwp.gsi.gov.uk,DWP113,312183.91,1.0,80000,84999,0,Operational Delivery,,1
81,DWP98,N/D,SCS1,Shared Services Head of Change ,"Responsible for managing the safe delivery and implementation of all major change activity into Shared Services. These changes include modifications and upgrades to our computer systems, ensuring that all the related business process changes have been identified, are comprehensively planned and implemented without adversely affecting the delivery of the Shared Services business. They also include managing the take-on of new Crown organisations where they select DWP Shared Services as their service provider.",Department for Work and Pensions,Department for Work and Pensions,Shared Services,020 7449 5782,finance@dwp.gsi.gov.uk,DWP113,916714.6,1.0,65000,69999,0,Programme and Project Management (PPM),,1
82,DWP105,N/D,SCS1,Head of Corporate Services,"Corporate Services is responsible for providing financial, HR and facilities management services supporting the Shared Services Organisation. This includes effective control and management of the organisation’s income and expenditure, the provision of management accounting and performance measurement information. Provision of advice on all Human Resources matters, including organisational development, recruitment and selection, performance management and disciplinary and grievance procedures. To manage the Organisation’s Governance and Risk Management to ensure compliance within departmental control and audit requirements.  To provide and manage a range of facilities management services including Estates, Security, Business Continuity, Communications and Freedom of Information.",Department for Work and Pensions,Department for Work and Pensions,Shared Services,020 7449 5782,finance@dwp.gsi.gov.uk,DWP113,874520.62,1.0,80000,84999,0,Finance,,1
83,DWP295,Howard Shiplee,SCS3,Director General for the Universal Credit Programme,The Universal Credit Director General and Senior Responsible Owner is accountable for implementing the government’s main welfare reform programme. This includes (1) owning and communicating the vision of the programme; (2) ensuring the implementation of Universal Credit is completed safely and securely and (3) providing clear leadership to the programme team,Department for Work and Pensions,Department for Work and Pensions,Change,020 7449 5782,finance@dwp.gsi.gov.uk,DWP135,18139990.36,1.0,195000,199999,0,Programme and Project Management (PPM),,1
84,DWP275,Sarah Cox,SCS2,Director UC Programme,"Responsible for ensuring that robust, transparent and deliverable programme plans are in place and that programme momentum is maintained.   Also responsible for ensuring that joint and collective accountabilities are clear, that commissioning arrangements are appropriately specified and that the right level of timely direction is given across the whole programme.",Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP284,0.0,1.0,105000,109999,0,Programme and Project Management (PPM),,1
85,DWP56,Simon Furse,SCS2,Finance Director for Change,"The team is responsible for the design, development and delivery of a number of major change projects and programmes for which the Finance Director General, DWP acts as the overall Senior Responsible Officer. These change initiatives cover the development and enhancement of systems and processes supporting internal functions, such as the Department's Resource Management System, as well as customer facing ones, such as those delivering enhanced customer payment and debt services.",Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP99,0.0,1.0,115000,119999,0,Programme and Project Management (PPM),,1
86,DWP58,Christine Goodfellow,SCS2,"Programme Director, Personal Independence Payment / Employment and Support Allowance, and Incapacity Benefit Reassessment","The Programme Director is accountable for successful delivery of the day to day running of the programme and delivery of the programme objectives to timescales outlined including the monitoring and reporting of expenditures and costs against delivered and realised benefits as the programme progresses for: the Personal Independence Payment, a new benefit, from 2013/14 replacing Disability Living Allowance for eligible working age claimants (aged 16 to 64); Contribution-based Employment and Support Allowance legislative changes 2012; Work Capability Assessment, Harrington Review Implementation and the reassessment of Incapacity Benefits (Income Support) claimants.",Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP99,8643612.82,1.0,100000,104999,0,Programme and Project Management (PPM),,1
87,DWP277,Karen Gosden,SCS2,Director Stakeholder Management,"Responsible for, Internal and external partner and stakeholder management including: Other Government Departments, Devolved administrations, 
Local Authorities, Ministers and Lobby Groups. Briefing and support for, Parliamentary correspondence, Freedom of Information etc Internal and external communications.

",Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP60,0.0,1.0,80000,84999,0,Programme and Project Management (PPM),,1
88,DWP304,Ann Harris,SCS2,Universal Credit Programme Director,"The Programme Director is responsible, and held acount by the SRO, for the successful delivery of the day to day running of the Programme, delivery of the Programme objectives, monitoring benefits realised against the Business case.The Programme Director is also responsible for the overall integrity and coherence of the Programme, providing leadership, direct line management of project strand leads, chair governance boards/meetings and engagement with key internal and external delivery partners and stakeholders. ",Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP295,0.0,1.0,100000,104999,0,Programme and Project Management (PPM),,1
89,DWP301,Jos Joures,SCS2,Supplier Management Director,The post-holder will be accountable for ensuring that the design of the products and services within Universal Credit deliver the required experience for customers and the required changes in their attitudes and behaviours.,Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP304,0.0,1.0,80000,84999,0,Programme and Project Management (PPM),,1
90,DWP60,Sue Moore,SCS2,Director of DWP Portfolio Management Unit,"Portfolio Management Unit plays a key role in managing the end-to-end change process & provides independent assurance to the DWP Executive Team (ET) through the Portfolio Board (PB) & the Portfolio Management Committee (PMC) whilst enabling the successful delivery of the department’s change portfolio. Within PMU the Contract Approvals team manage the processes for both internal ministerial and external CO contract approvals. PMU aspires to be an exemplar in Portfolio Management by building our professional capability; managing the flexible Change Resource Pool, providing expert advice to influence decision making, and working collaboratively across DWP and with all the change programmes",Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP135,3972691.0,1.0,85000,89999,0,Programme and Project Management (PPM),,1
91,DWP260,N/D,SCS1,Benefits Delivery Programme Manager,"Responsible for delivery of a programme of projects that impact on Benefits Delivery, including Appeals Reform.  ",Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP58,0.0,1.0,60000,64999,0,Programme and Project Management (PPM),,1
92,DWP70,N/D,SCS1,"Programme Director, Fraud & Error",Responsible for introducing a service to allow citizens to inform Government once that there has been a birth or bereavement. To develop a programme of work to transform how we tackle Fraud and Error in benefits and credits.,Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP60,7602445.13,1.0,65000,69999,0,Programme and Project Management (PPM),,1
93,DWP6,N/D,SCS1,"Deputy Director, Universal Credit Implementation","To develop the implementation strategy, detailed implementation approach and supporting implementation plans for Universal Credit",Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP304,0.0,1.0,70000,74999,0,Programme and Project Management (PPM),,1
94,DWP9,N/D,SCS1,"Head of Universal Credit, Business Process",To develop the business processes and business products that are required to support Universal Credit delivery.,Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP284,0.0,1.0,70000,74999,0,Programme and Project Management (PPM),,1
95,DWP51,N/D,SCS1,Programme Director State Pensions,"Responsible for the delivery of a programme of change projects covering State Pensions, Pension Credit and all other changes relating to the delivery and payment of State Pensions and related benefits to Pension Age customers. ",Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP60,3250201.97,1.0,65000,69999,0,Programme and Project Management (PPM),,1
96,DWP247,N/D,SCS1,Head of Process Excellence Universal Credit,Managing the end to end processes governing the flow of products across the 3 programme strands. Including all quality check and assurance points for products. To have a process in place across the 3 strands that maintains the intent and integrity of the policy through to physical operation of UC. Ensuring that products meet the exit and entry criteria in terms of quality and completeness from one strand to another.,Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP277,0.0,1.0,75000,79999,0,Programme and Project Management (PPM),,1
97,DWP50,N/D,SCS1,Personal Independence Payment Programme Manager,To programme manage the Personal Independence Payment Implementation programme.,Department for Work and Pensions,Department for Work and Pensions,Change,020 7449 5517,universal.creditcomms@dwp.gsi.gov.uk,DWP58,0.0,1.0,70000,74999,0,Programme and Project Management (PPM),,1
98,DWP286,N/D,SCS1,Universal Credit Security,"Sitting within the Universal Credit Programme, but responsible for ensuring the end-to-end security delivery capability is in place to provide secure online and other services for both Universal Credit and the wider Department.",Department for Work and Pensions,Department for Work and Pensions,Change,020 7449 5517,universal.creditcomms@dwp.gsi.gov.uk,DWP284,0.0,1.0,70000,74999,0,Programme and Project Management (PPM),,1
99,DWP284,N/D,SCS1,Universal Credit Phase 1 Director,"Universal Credit Pathfinder Delivery Director. Key responsibilities are to plan the delivery and implementation of the Pathfinder service for Universal Credit, beginning a controlled rollout from April 2013 and managing rollout to progressive sites beyond the initial implementation. As part of that delivery, develop and implement Pathfinder live operational processes, and jointly lead and manage the Pathfinder UC service with DWP operational colleagues, ensuring the service is available and operates effectively, managing and capturing issues as they arise. As Pathfinder is designed to allow Universal Credit to learn from operational experience, ensure formal evaluation and lessons learned are captured in order to inform the future Universal Credit service. ",Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 7892,universal.creditcomms@dwp.gsi.gov.uk,DWP304,0.0,1.0,70000,74999,0,Programme and Project Management (PPM),,1
100,DWP53,N/D,SCS1,Programme Manager Estates Rationalisation,To drive financial efficiencies through the introduction of Smarter Working and the divestment of Estate.,Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP60,605637.1,1.0,80000,84999,0,Programme and Project Management (PPM),,1
101,DWP200,N/D,SCS1,Programme Director Specialist Disability Employment Programme,I manage a programme team of 45 people and investment budget of £120m.   The aim of the programme is to (i) move the Remploy sheltered factories and employment services out of government control and (ii) invest in improvements to the employment support programmes so that they are better able to assist all disabled people into work.  The Programme will finish in July 2014.,Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP60,0.0,1.0,75000,79999,0,Programme and Project Management (PPM),,1
102,DWP197,N/D,SCS1,Deputy Director RTI/UC Interface,Responsible for providing advice and assistance on the use of RTI within DWP and for ensuring that the necessary DWP requirements are fed into the HMRC processes for delivering RTI.,Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP284,0.0,1.0,80000,84999,0,Programme and Project Management (PPM),,1
103,DWP64,N/D,SCS1,Labour Market Programme Manager,To deliver changes to ensure that as many people as possible are in work.,Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP60,2828065.05,0.5,75000,79999,0,Programme and Project Management (PPM),,1
104,DWP269,N/D,SCS1,Benefit CAP Project Manager,"Project manager with overall responsibility for the successful implementation of the Benefit Cap project in 2013.

",Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP60,1010244.97,1.0,60000,64999,0,Programme and Project Management (PPM),,1
105,DWP1831,N/D,SCS1,Head of Labour Market Intervention Strategy,To develop and evaluate labour market interventions which will move people on DWP benefits into work or more or better paid work; and to provide advice to Ministers and others on these issues.,Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP304,0.0,1.0,85000,89999,0,Programme and Project Management (PPM),,1
106,DWP272,N/D,SCS1,"Deputy Director, Portfolio Management Unit","Management of a large team, which covers the recruitment & allocation of Change people across DWP's complex portfolio of Programmes through the Change Resource Pool team; the development of Change people through the implementation of a Change Capability Strategy; approval of all contracts associated with Change Programmes, including Ministerial & Cabinet Office approvals; support and challenge of all Change Programmes through the assurance team; and development & maintenance of frameworks & standards for the delivery of Change within DWP.",Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP60,0.0,1.0,65000,69999,0,Programme and Project Management (PPM),,1
107,DWP72,N/D,SCS1,"Programme Manager,  Digitalisation Programme",To deliver DWP's programme of Business Change that will be enabled by digitally based projects to help the Department achieve its goal of “Digital by Default”. ,Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP60,5484501.48,1.0,65000,69999,0,Programme and Project Management (PPM),,1
108,DWP292,N/D,SCS1,"Deputy Director, Universal Credit Programme Management Office ","(programme management role) - To ensure a robust plan is in place to deliver Universal Credit, that risks are identified and actions in place to mitigate them. Ensure the programme is governed and assured effectively.",Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP275,0.0,1.0,70000,74999,0,Programme and Project Management (PPM),,1
109,DWP296,N/D,SCS1,"Deputy Director, Universal Credit Pathfinder & Piloting",Managing the progressive national rollout and live support of the Universal Credit Pathfinder Service.,Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 7892,universal.creditcomms@dwp.gsi.gov.uk,DWP284,0.0,1.0,80000,84999,0,Programme and Project Management (PPM),,1
110,DWP279,N/D,SCS1,Deputy Director for Enabling Retirement Savings,Delivery of the Government's workplace pension reform strategy.,Department for Work and Pensions,Department for Work and Pensions,Change,0207 449 5173,universal.creditcomms@dwp.gsi.gov.uk,DWP192,83610.0,1.0,65000,69999,0,Programme and Project Management (PPM),,1
111,DWP25,N/D,SCS1,"Work Services Director, Central England Group","The main purpose of the Work Services Director role is to drive performance across the Jobcentre network, and to provide senior leadership across Central England Group. Ultimately accountable for the end to end customer experience and customer services delivered through local Jobcentres and other service outlets, including advisory services, financial assessment and help with job search; ensuring that all face to face customer contacts are undertaken to required standards, within budget, headcount and against all agreed operational targets. Further accountable for services to employers and for relationships with key partners to support the successful delivery of DWP objectives.",Department for Work and Pensions,Department for Work and Pensions,Operations - Work Services Central England,0207 449 7516,correspondence@dwp.gsi.gov.uk,DWP29,151411485.61,1.0,70000,74999,0,Operational Delivery,,1
112,DWP43,N/D,SCS1,"Work Services Director, London & Home Counties","The main purpose of the Work Services Director role is to drive performance across the Jobcentre network, and to provide senior leadership across London and Home Counties. Ultimately accountable for the end to end customer experience and customer services delivered through local Jobcentres and other service outlets, including advisory services, financial assessment and help with job search; ensuring that all face to face customer contacts are undertaken to required standards, within budget, headcount and against all agreed operational targets. Further accountable for services to employers and for relationships with key partners to support the successful delivery of DWP objectives.",Department for Work and Pensions,Department for Work and Pensions,Operations - Work Services London & Home Counties,0207 449 7516,correspondence@dwp.gsi.gov.uk,DWP29,181153448.06,1.0,70000,74999,0,Operational Delivery,,1
113,DWP21,N/D,SCS1,Head of Security  DWP Operations,We support DWP Operations in achieving its objectives by ensuring it safeguards its information assets and promotes responsible behaviour and ensures suitable and sufficient control measures are in place to manage and mitigate Health & Safety risk.,Department for Work and Pensions,Department for Work and Pensions,Operations - Operational Excellence Directorate,0207 449 5173,correspondence@dwp.gsi.gov.uk,DWP28,6307260.59,0.97,85000,89999,0,Operational Delivery,,1
114,DWP135,N/D,SCS1,"Work Services Director, North West","Accountable to the Director of Work Services for all customer services delivered through Jobcentres and other local service outlets, including advisory services, financial assessment and help with job search.  The post holder is accountable for the end-to-end customer experience in the Group; ensuring that all face to face customer service is undertaken to required standards; within budget and headcount; and for delivering against all agreed operational targets and measures. The main purpose of the role is to drive performance across the Jobcentre network, supporting claimants into work and to provide senior leadership across the Group.",Department for Work and Pensions,Department for Work and Pensions,Operations - Operational Excellence Directorate,0207 449 5173,correspondence@dwp.gsi.gov.uk,DWP29,20487111.84,1.0,70000,74999,0,Operational Delivery,,1
115,DWP36,N/D,SCS1,Head of Operational Planning and Delivery,"The Division is responsible for the safe “landing” of all change programmes and projects into front line operations. Supports field operations in identifying and managing risk, disruption and preserving continuity of operations. Staff in this division cover roles including: change sponsorship, change implementation, network and staff capacity planning, estates rationalisation and support; Parliamentary correspondence; customer complaints; briefing for senior officials and Ministers; FOI request responses and the model office.",Department for Work and Pensions,Department for Work and Pensions,Operations - Operational Excellence Directorate,0207 449 5173,correspondence@dwp.gsi.gov.uk,DWP28,20518714.2,1.0,65000,69999,0,Operational Delivery,,1
116,DWP39,N/D,SCS1,Head of Fraud Investigation Service,"Fraud Investigation Service investigates potential fraudulent attacks against all benefits owned by DWP or administered on behalf of DWP. It works in partnership with Local Authorities, other Government Departments, including HMRC, the Police and other relevant bodies. It also conducts financial investigations, referred by a criminal investigator or in accordance with directives from the courts with a view to recovering money illegally obtained through criminal activity.",Department for Work and Pensions,Department for Work and Pensions,Operations - Operational Excellence Directorate,0207 449 5173,correspondence@dwp.gsi.gov.uk,DWP28,67109778.43,1.0,65000,69999,0,Operational Delivery,,1
117,DWP297,N/D,SCS1,Customer Journey Transformation Programme Management,"To co-ordinate the programme of Transformation Board agreed pilots, to ensure that successful pilots move into Trailblazers & National Rollout, giving due consideration to capacity/impact within operations and change division to implement successfully.  To oversee HASSRA take-up/percentage of DWP Headcount & ensure delivery of Community 10,000 measures",Department for Work and Pensions,Department for Work and Pensions,Operations - Operational Excellence Directorate,0207 449 5173,correspondence@dwp.gsi.gov.uk,DWP202,708348.58,0.6,65000,69999,0,Operational Delivery,,1
118,DWP312,N/D,SCS1,Head of Service Design and Development,The Head of Service Design and Management is responsible for managing all ‘live’ products and services delivered by DWP Operations. The post holder must ensure that operational outcomes are delivered for customers within the stated Policy intent and budgetary constraints.  The job holder provides the interface into Strategy and Policy for each of the live services and also works with Change teams where new products or services are being developed to ensure effective operational input.,Department for Work and Pensions,Department for Work and Pensions,Operations - Operational Excellence Directorate,0207 449 5173,correspondence@dwp.gsi.gov.uk,DWP28,10251987.89,1.0,55000,59999,0,Operational Delivery,,1
119,DWP28,Angela Macdonald,SCS2,Director for Operational Excellence,"Operational Excellence has 2 primary roles: accountability for the service integrity of the benefit system (fraud and error and security) and for driving up operational excellence across the whole of operations. The Directorate is split into 4 areas: Fraud & Error Service, Central Operations, Service Design & Management and Change & Implementation.",Department for Work and Pensions,Department for Work and Pensions,Operations - Operational Excellence Directorate,0207 449 5173,correspondence@dwp.gsi.gov.uk,DWP202,17101427.47,1.0,100000,104999,0,Operational Delivery,,1
120,DWP17,N/D,SCS1,"Work Services Director, North East England",To deliver services to enable and support unemployed claimants to access employment opportunties in the North East England through 105 Jobcentre outlets.,Department for Work and Pensions,Department for Work and Pensions,Operations - Work Services North East,0207 449 7516,correspondence@dwp.gsi.gov.uk,DWP29,115315185.23,1.0,65000,69999,0,Operational Delivery,,1
121,DWP35,N/D,SCS1,"Work Services Director, North West","Accountable to the Director of Work Services for all customer services delivered through Jobcentres and other local service outlets, including advisory services, financial assessment and help with job search.  The post holder is accountable for the end-to-end customer experience in the Group; ensuring that all face to face customer service is undertaken to required standards; within budget and headcount; and for delivering against all agreed operational targets and measures. The main purpose of the role is to drive performance across the Jobcentre network, supporting claimants into work and to provide senior leadership across the Group.",Department for Work and Pensions,Department for Work and Pensions,Operations - Work Services North West,0207 449 7516,correspondence@dwp.gsi.gov.uk,DWP29,98337043.48,1.0,60000,64999,0,Operational Delivery,,1
