,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
57,HO_EBPD010v2,N/D,SCS1,Head of Function - Environment and Business,"Responsible for a number of high-risk, cross-cutting projects. These include hydropower, navigation, new climate change adaptation responsibilities and environmental planning.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Environment and Business - Strategic Development and Innovation - Portfolio and Innovation,8708506506.0,enquiries@environment-agency.gov.uk,HO_EBSD001v2,1301730.0,0.8,0,0,0,Planning,,1
58,HO_EVED1009,N/D,SCS1,Head of Function - Evidence,"Provides strategic and professional leadership for the organisation in the assessment and evaluation of evidence, in support of the orgainisation's key business areas, and on futures and horizon scanning.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Evidence - Evidence Planning Assessment and Reporting - Assess and Evaluate,8708506506.0,enquiries@environment-agency.gov.uk,HO_EVED1006,962144.0,1.0,0,0,0,Operational Delivery,,1
59,HO_EVED1008,N/D,SCS1,Head of Function - Evidence,"Head of Economics, provide economic, social scientific and statistical advice and support across the organisation, in particular with the Chief Executive’s Directorate, E&B, FCRM and National Operations. Aim is to help organisation:provide good value for money, underpin our decisions and reporting with compelling statistical evidence, ensure our actions are informed by social science insights and analysis ","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Evidence - Evidence Planning Assessment and Reporting - Economics and Social Science,8708506506.0,enquiries@environment-agency.gov.uk,HO_EVED1006,0.0,1.0,0,0,0,Operational Delivery,,1
60,HO_EVED1010,N/D,SCS1,Head of Function - Evidence,"To provide strategic management and direction for Data, Mapping, Modelling and Information Management in the Environment Agency ","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Evidence - Science and Evidence Services - Data Mapping Modelling and Information,8708506506.0,enquiries@environment-agency.gov.uk,HO_EVED1004,3034020.0,1.0,0,0,0,Operational Delivery,,1
61,HO_EVED1046,N/D,SCS1,Head of Function - Evidence,"Influence and broker external partnership arrangements with Government Departments, Research Councils, Academia and Industry. Strategic alignment of our scientific evidence needs and funding leverage on external research programmes.    ","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Evidence - Scientific and Evidence Services,8708506506.0,enquiries@environment-agency.gov.uk,HO_EVED1004,0.0,1.0,0,0,0,Operational Delivery,,1
62,HO_EVED1053,N/D,SCS1,Head of Function - Evidence,"This role is responsible for leading the business area which brings together monitoring, innovation, forecasting of risk and delivery of the evidence base for Catchment Sensitive Farming. These are areas where we undertake the role as the Head of Profession and the Head of Business for the organisation.","Department for Environment, Food and Rural Affairs",Environment Agency,"Head Office - Evidence - Scientific and Evidence Services - Monitoring, Analysis and Innovation",8708506506.0,enquiries@environment-agency.gov.uk,HO_EVED1004,942910.0,1.0,0,0,0,Planning,,1
63,HO_EVED1011,N/D,SCS1,Head of Function - Evidence,"Leads the delivery of the Vision and Mission of the Evidence Directorate by leading the delivery of science research and development, professional science advice and driving technological innovation to improve the quality of the Evidence underpinning our corporate strategies and policies.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Evidence - Scientific and Evidence Services - Research,8708506506.0,enquiries@environment-agency.gov.uk,HO_EVED1004,2122099.0,1.0,0,0,0,Science and Engineering,,1
64,HO_FCRM1009,N/D,SCS1,Head of Function - Flood and Coastal Risk Management,"Accountable for developing strategy and setting the ambition for a particular FCRM function.  Demonstrates and drives Corporate Leadership throughout their function to achieve the goals of the Environment Agency. 

Influences, advises and engages with external national stakeholders at a senior level (e.g. Department for Environment, Farming and Rural Affairs (DEFRA), Welsh Assembly Government (WAG), Cabinet Office, Local Government Associations, Natural England, National Trust, National Farmers Union, professional institutions and National Audit Office).

Responsible for delivering specific FCRM and Incident Management outcomes in order to effectively manage flood and coastal risks, protect people and property and the environment.
","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Flood and Coastal Risk Management - Allocation and Asset Management - Allocation and Programme Management,8708506506.0,enquiries@environment-agency.gov.uk,HO_FCRM1006,446543.0,1.0,0,0,0,Science and Engineering,,1
65,HO_FCRM1037,N/D,SCS1,Head of Function - Flood and Coastal Risk Management,"Accountable for developing strategy and setting the ambition for a particular FCRM function.  Demonstrates and drives Corporate Leadership throughout their function to achieve the goals of the Environment Agency. 

Influences, advises and engages with external national stakeholders at a senior level (e.g. Department for Environment, Farming and Rural Affairs (DEFRA), Welsh Assembly Government (WAG), Cabinet Office, Local Government Associations, Natural England, National Trust, National Farmers Union, professional institutions and National Audit Office).

Responsible for delivering specific FCRM and Incident Management outcomes in order to effectively manage flood and coastal risks, protect people and property and the environment.
","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Flood and Coastal Risk Management - Allocation and Asset Management - Asset Performance and Engineering,8708506506.0,enquiries@environment-agency.gov.uk,HO_FCRM1006,551252.0,1.0,0,0,0,Operational Delivery,,1
66,HO_FCRM1008,N/D,SCS1,Head of Function - Flood and Coastal Risk Management,"Accountable for developing strategy and setting the ambition for a particular FCRM function.  Demonstrates and drives Corporate Leadership throughout their function to achieve the goals of the Environment Agency. 

Influences, advises and engages with external national stakeholders at a senior level (e.g. Department for Environment, Farming and Rural Affairs (DEFRA), Welsh Assembly Government (WAG), Cabinet Office, Local Government Associations, Natural England, National Trust, National Farmers Union, professional institutions and National Audit Office).

Responsible for delivering specific FCRM and Incident Management outcomes in order to effectively manage flood and coastal risks, protect people and property and the environment.
","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Flood and Coastal Risk Management - Allocation and Asset Management - Skills Strategy and Investment Assurance,8708506506.0,enquiries@environment-agency.gov.uk,HO_FCRM1006,309097.0,1.0,0,0,0,Science and Engineering,,1
67,HO_FCRM1007,N/D,SCS1,Head of Function - Flood and Coastal Risk Management,"Accountable for developing strategy and setting the ambition for a particular FCRM function.  Demonstrates and drives Corporate Leadership throughout their function to achieve the goals of the Environment Agency. 

Influences, advises and engages with external national stakeholders at a senior level (e.g. Department for Environment, Farming and Rural Affairs (DEFRA), Welsh Assembly Government (WAG), Cabinet Office, Local Government Associations, Natural England, National Trust, National Farmers Union, professional institutions and National Audit Office).

Responsible for delivering specific FCRM and Incident Management outcomes in order to effectively manage flood and coastal risks, protect people and property and the environment.
","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Flood and Coastal Risk Management - Incident Management - Flood Incident Management,8708506506.0,enquiries@environment-agency.gov.uk,HO_FCRM1005,768001.0,1.0,0,0,0,Science and Engineering,,1
68,HO_FCRM1039,N/D,SCS1,Head of Function - Flood and Coastal Risk Management,"Accountable for developing strategy and setting the ambition for a particular FCRM function.  Demonstrates and drives Corporate Leadership throughout their function to achieve the goals of the Environment Agency. 

Influences, advises and engages with external national stakeholders at a senior level (e.g. Department for Environment, Farming and Rural Affairs (DEFRA), Welsh Assembly Government (WAG), Cabinet Office, Local Government Associations, Natural England, National Trust, National Farmers Union, professional institutions and National Audit Office).

Responsible for delivering specific FCRM and Incident Management outcomes in order to effectively manage flood and coastal risks, protect people and property and the environment.
","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Flood and Coastal Risk Management - Incident Management - Mapping Modelling and Data,8708506506.0,enquiries@environment-agency.gov.uk,HO_FCRM1005,548240.0,1.0,0,0,0,Operational Delivery,,1
69,HO_FCRM1055,N/D,SCS1,Head of Function - Flood and Coastal Risk Management,Lead the delivery of the Programme to ensure it delivers a range of benefits including both efficiency and environmental management benefits.,"Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Flood and Coastal Risk Management - Strategy and Investment,8708506506.0,enquiries@environment-agency.gov.uk,HO_FCRM1004,0.0,1.0,0,0,0,Programme and Project Management (PPM),,1
70,HO_FCRM1002,N/D,SCS1,Head of Function - Flood and Coastal Risk Management,"Accountable for developing strategy and setting the ambition for a particular FCRM function.  Demonstrates and drives Corporate Leadership throughout their function to achieve the goals of the Environment Agency. 

Influences, advises and engages with external national stakeholders at a senior level (e.g. Department for Environment, Farming and Rural Affairs (DEFRA), Welsh Assembly Government (WAG), Cabinet Office, Local Government Associations, Natural England, National Trust, National Farmers Union, professional institutions and National Audit Office).

Responsible for delivering specific FCRM and Incident Management outcomes in order to effectively manage flood and coastal risks, protect people and property and the environment.
","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Flood and Coastal Risk Management - Strategy and Investment - Investment and Portfolio,8708506506.0,enquiries@environment-agency.gov.uk,HO_FCRM1004,1105853.0,1.0,0,0,0,Operational Research,,1
71,HO_FCRM1003,N/D,SCS1,Head of Function - Flood and Coastal Risk Management,"Accountable for developing strategy and setting the ambition for a particular FCRM function.  Demonstrates and drives Corporate Leadership throughout their function to achieve the goals of the Environment Agency. 

Influences, advises and engages with external national stakeholders at a senior level (e.g. Department for Environment, Farming and Rural Affairs (DEFRA), Welsh Assembly Government (WAG), Cabinet Office, Local Government Associations, Natural England, National Trust, National Farmers Union, professional institutions and National Audit Office).

Responsible for delivering specific FCRM and Incident Management outcomes in order to effectively manage flood and coastal risks, protect people and property and the environment.
","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Flood and Coastal Risk Management - Strategy and Investment - Strategy and Engagement,8708506506.0,enquiries@environment-agency.gov.uk,HO_FCRM1004,1319641.0,1.0,0,0,0,Science and Engineering,,1
72,HO_FIN1033,N/D,SCS1,Head of Function - Finance,"Leadership role to the Operations Directorate and the Finance Business Partners, providing support to Local and National Operations teams.  Assist Budget Managers set their budgets for their routine activities and for projects, and ensure that the funding is in place.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - Business Finance,8708506506.0,enquiries@environment-agency.gov.uk,HO_FIN1023,686370.0,1.0,0,0,0,Finance,,1
73,HO_FIN1002,N/D,SCS1,Head of Function - Finance,"Leadership role which is responsible for half the EA Finance business partners, who provide expert advice on budget setting, in year performance management, decision support on use of resurces and compliance with accounting procedures and funding rules. ","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - Business Finance - Operations Local,8708506506.0,enquiries@environment-agency.gov.uk,HO_FIN1023,1095532.0,1.0,0,0,0,Finance,,1
74,HO_CIS1036,N/D,SCS1,Head of Function - Corporate Information Services,"Provide leadership in commercial management to ensure CIS remains commercially focused. Lead, plan and monitor the strategic direction for the function in order to support the delivery of business plan targets.  Originate, champion and lead on initiatives for change in CIS in order to deliver value for money CIS systems and support and improve business delivery in other functions.  ","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - Corporate Information Services,8708506506.0,enquiries@environment-agency.gov.uk,HO_CIS1001,0.0,1.0,0,0,0,Information Technology,,1
75,HO_CIS1002,N/D,SCS1,Head of Function - Finance,Lead the realisation of commercial opportunities based on the assets of the Environment Agency to produce incremental turnover and free cash for recycling back into the Environment Agency.,"Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - Corporate Information Services - Communication and Corporate Services,8708506506.0,enquiries@environment-agency.gov.uk,HO_CIS1001,932071.0,1.0,0,0,0,Information Technology,,1
76,HO_CIS1006,N/D,SCS1,Head of Function - Finance,"Define and maintain the Environment Agency's business driven IT Strategy, which ensure the organisation continually improves its business performance through effective, timely and innovative use of emerging information technologies, enabling the Environment Agency to deliver more, better and faster and be seen as a modern operator.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - Corporate Information Services - Innovation and Architecture,8708506506.0,enquiries@environment-agency.gov.uk,HO_CIS1001,1228267.0,1.0,0,0,0,Information Technology,,1
77,HO_CIS1008,N/D,SCS1,Head of Function - Finance,Lead the end to end operating performance of CIS and associated services in order to deliver an effective operational IT Service to the Environment Agency.,"Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - Corporate Information Services - Service Delivery,8708506506.0,enquiries@environment-agency.gov.uk,HO_CIS1001,965444.0,1.0,0,0,0,Information Technology,,1
78,HO_CIS1016,N/D,SCS1,Head of Function - Finance,"The Head of Solutions Delivery ensures that the vital IT programmes and projects, which enable our staff to protect the public from flooding and improve the environment, provide technically innovative solutions, and are delivered on time, on budget and offer value for money.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - Corporate Information Services - Solutions Delivery,8708506506.0,enquiries@environment-agency.gov.uk,HO_CIS1001,3357301.0,1.0,0,0,0,Finance,,1
79,HO_NHFC102,N/D,SCS1,Head of Pension Fund Management,"Lead and develop a Pension Fund Management team, ensuring best practice governance, risk management and stewardship of the £2.4bn pension funds, including communication and service management for c40,000 members. Maximise the contribution of professional advisers, specialists service providers and fund managers in order to sustain our assets and meet our liabilities.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - Environmental Finance/Pension Fund Management,8708506506.0,enquiries@environment-agency.gov.uk,HO_NHF008v2,372094.0,1.0,0,0,0,Finance,,1
80,HO_FIN1018v4,N/D,SCS1,Head of Function - Finance,"Lead the Finance Service Centre team to interpret legislative and technical changes and develop and implement an efficient and effective suite of Finance processes and systems for the whole organisation, which provides simple, good quality and innovative solutions to meet business needs in an integrated way.   Ensuring statutory process changes are embedded in the organisation in a way that makes it easy for customers to do the right thing.  ","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - Financial Service Centre - Head of Financial Development,8708506506.0,enquiries@environment-agency.gov.uk,HO_FIN1016v2,2480703.0,1.0,0,0,0,Finance,,1
81,HO_FIN1017v2,N/D,SCS1,Head of Function - Finance,"Manage and lead a national team to ensure consistency of financial management across the organisation and lead on the influencing of financial issues with Directors Team, Audit and Risk Committee, Defra and the National Audit Office.  Ensure that budget production and in-year maintenance always accords to the funding that the Agency is due to receive. Manage charge and commercial income forecasting to include in the budgets. ","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - Financial Management,8708506506.0,enquiries@environment-agency.gov.uk,HO_FIN1016v2,950545.0,1.0,0,0,0,Science and Engineering,,1
82,HO_FPROC001,N/D,SCS1,Head of Function - Finance,"Lead and develop the Procurement function to provide commercial expertise supporting business delivery. Ensure that suppliers and partners deliver value for money, innovative, and sustainable solutions that meet our needs. Champion and support business change that enables more effective working with suppliers and partners. Ensure probity in contracts and expenditure with suppliers.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - Procurement,8708506506.0,enquiries@environment-agency.gov.uk,HO_NHF008v2,2156252.0,1.0,0,0,0,Finance,,1
83,HO_SSC006,N/D,SCS1,Head of Function - Finance,Leads the transfer  of FSC and HRSC into the Government shared service centre. Represent and roll out the shared services transformational agenda to the broader business,"Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - Shared Services Centre,8708506506.0,enquiries@environment-agency.gov.uk,HO_SSC001v2,0.0,1.0,0,0,0,Programme and Project Management (PPM),,1
84,HO_SSC001v2,N/D,SCS1,Head of Function - Finance,"Lead the delivery of the ISSC2 Programme to ensure it delivers a range of benefits including both efficiency and environmental management benefits. Lead, develop and embed a culture of effective change management, to adapt to, optimise and support the changing needs of customers.Originate, champion and lead on delivery of efficient systems and support & improve business delivery.
","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - Shared Services Centre,8708506506.0,enquiries@environment-agency.gov.uk,HO_NHF008v2,152647.0,1.0,0,0,0,Programme and Project Management (PPM),,1
85,HO_NHU208v3,Vacant,SCS1,Head of Function - Resources,Identify and maximise strategic legal opportunities for the Environment Agency and help manage risks within the areas covered by their team in order to support achievement of the environmental outcomes in the business areas they support in the most effective and efficient way,"Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Legal - Legal Services,,enquiries@environment-agency.gov.uk,HO_LE1003,0.0,1.0,0,0,0,Science and Engineering,,1
86,HO_NHU207v4,N/D,SCS1,Head of Function - Resources,Identify and maximise strategic legal opportunities for the Environment Agency and help manage risks within the areas covered by their team in order to support achievement of the environmental outcomes in the business areas they support in the most effective and efficient way,"Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Legal - Legal Services - National,8708506506.0,enquiries@environment-agency.gov.uk,HO_LE1003,3919771.0,1.0,0,0,0,Law,,1
87,HO_NOPS1014,N/D,SCS1,Head of Function - National Operations,"Accountable for developing strategy and setting the ambition for a particular FCRM function.  Demonstrates and drives Corporate Leadership throughout their function to achieve the goals of the Environment Agency. 

Influences, advises and engages with external national stakeholders at a senior level (e.g. Department for Environment, Farming and Rural Affairs (DEFRA), Welsh Assembly Government (WAG), Cabinet Office, Local Government Associations, Natural England, National Trust, National Farmers Union, professional institutions and National Audit Office).

Responsible for delivering specific FCRM and Incident Management outcomes in order to effectively manage flood and coastal risks, protect people and property and the environment.
","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - National Operations - Asset Operational Services - field service,8708506506.0,enquiries@environment-agency.gov.uk,HO_NOPS1006,393639.0,1.0,0,0,0,Operational Delivery,,1
88,HO_NHO023v3,N/D,SCS1,Head of Function - National Operations,"Leads in National Operations project and programme oversight and governance. Supports smaller scale innovation, streamlining and efficiency work.  This includes data and systems management and support services.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - National Operations - Business Development and Support,8708506506.0,enquiries@environment-agency.gov.uk,HO_NHO002v7,1659044.0,1.0,0,0,0,Planning,,1
89,HO_NOPS1005,N/D,SCS1,Head of Function - National Operations,"Accountable for developing strategy and setting the ambition for a particular FCRM function.  Demonstrates and drives Corporate Leadership throughout their function to achieve the goals of the Environment Agency. 

Influences, advises and engages with external national stakeholders at a senior level (e.g. Department for Environment, Farming and Rural Affairs (DEFRA), Welsh Assembly Government (WAG), Cabinet Office, Local Government Associations, Natural England, National Trust, National Farmers Union, professional institutions and National Audit Office).

Responsible for delivering specific FCRM and Incident Management outcomes in order to effectively manage flood and coastal risks, protect people and property and the environment.
","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - National Operations - Incident Operational Services,8708506506.0,enquiries@environment-agency.gov.uk,HO_NHO002v7,1914794.0,1.0,0,0,0,Operational Delivery,,1
90,HO_NOPS1001,N/D,SCS1,Head of Function - National Operations,"Accountable for developing strategy and setting the ambition for a particular FCRM function.  Demonstrates and drives Corporate Leadership throughout their function to achieve the goals of the Environment Agency. 

Influences, advises and engages with external national stakeholders at a senior level (e.g. Department for Environment, Farming and Rural Affairs (DEFRA), Welsh Assembly Government (WAG), Cabinet Office, Local Government Associations, Natural England, National Trust, National Farmers Union, professional institutions and National Audit Office).

Responsible for delivering specific FCRM and Incident Management outcomes in order to effectively manage flood and coastal risks, protect people and property and the environment.
","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - National Operations - Incident Operational Services - Flood Forecasting Centre,8708506506.0,enquiries@environment-agency.gov.uk,HO_NOPS1005,523177.0,1.0,0,0,0,Operational Delivery,,1
91,HO_MAP001,N/D,SCS1,Head of Function - National Operations,"Develops and leads the Environment Agency’s monitoring and analytical services (this incorporates the National Laboratory Service, National Monitoring Service and Geomatics).  Provide leadership and ensure better ways of working through the implementation of improved processes and an efficiency programme to achieve a commercially viable and financially sustainable business unit.","Department for Environment, Food and Rural Affairs",Environment Agency,"Head Office - National Operations - Monitoring, Assessment and Planning",8708506506.0,enquiries@environment-agency.gov.uk,HO_NHO002v7,6114002.0,1.0,0,0,0,Knowledge and Information Management (KIM),,1
92,HO_MAP331,N/D,SCS1,Head of Function - National Operations,"Provides high quality data for decision making to protect and improve the environment through the national once delivery of air quality compliance checking and ambient air quality monitoring, radiological monitoring, marine monitoring, fish movements, fish ageing and fish disease work","Department for Environment, Food and Rural Affairs",Environment Agency,"Head Office - National Operations - Monitoring, Assessment and Planning - National Monitoring",8708506506.0,enquiries@environment-agency.gov.uk,HO_MAP001,3723854.0,1.0,0,0,0,Operational Delivery,,1
93,HO_PMRW001v5,N/D,SCS1,Head of Function - National Operations,"Lead in the development and delivery of the National Process and Technical Services, including Environmental Management, Waste and Industry Regulation,  Modern Regulation, and Environmental Assessment Service, in supporting Operations in delivering improved environmental outcomes. '","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - National Operations - National Operations Services - Operations Technical Services,8708506506.0,enquiries@environment-agency.gov.uk,HO_NOS001v3,7542331.0,1.0,0,0,0,Operational Delivery,,1
94,HO_NCPMS010v2,N/D,SCS1,Head of Function - National Operations,"Leads a team of senior professional managers across the ncpms function in the delivery of the national programme of projects delegated to ncpms.  They are responsible for delivering best value for money to customers, championing the environment and best practice in health and safety and sustainable construction.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - National Operations - National Capital Programme Management Service ,8708506506.0,enquiries@environment-agency.gov.uk,HO_NOPS1006,6550710.0,1.0,0,0,0,Operational Delivery,,1
95,HO_NOS001v3,N/D,SCS1,Head of Function - National Operations,"To lead in the development and delivery of effective National Once Operational Services which include National Permitting; Air and Marine Monitoring and Modelling; Waste Technical Services (Transfrontier Shipment, Producer Responsibility and Landfill Allowance Trading) in order to improve organisational efficiency.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - National Operations - National Operations Services,8708506506.0,enquiries@environment-agency.gov.uk,HO_NHO002v7,2797159.0,1.0,0,0,0,Operational Delivery,,1
96,HO_CCS1v2,N/D,SCS1,Head of Contact Centre Services,Lead and manage all aspects of business and people related activity in Contact Centre Services in order to ensure the corporate business plan is delivered at national level.  Contribute to the leadership and progress of National Operations as a member of the National Operations Services Team. Provide leadership for the organisation in customer service.,"Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - National Operations - National Operations Services - Contact Centre Services,8708506506.0,enquiries@environment-agency.gov.uk,HO_NOS001v3,4726402.0,1.0,0,0,0,Operational Delivery,,1
97,HO_NEAS001,N/D,SCS1,Head of Function - National Operations,Responsible for managing the environmental assessment of capital and revenue works. ,"Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - National Operations - National Operations Services - National Environmental Assessment Service,8708506506.0,enquiries@environment-agency.gov.uk,HO_NOS001v3,1696169.0,1.0,0,0,0,Operational Delivery,,1
98,HO_NOS006v2,N/D,SCS1,Head of Function - National Operations,"Regulates emissions, movement and removal of waste. Seeks to reduce environmental impact of this.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - National Operations - National Operations Services - National Trading and Regulatory Services,8708506506.0,enquiries@environment-agency.gov.uk,HO_NOS001v3,4840078.0,1.0,0,0,0,Operational Delivery,,1
99,HO_NPSC-1,N/D,SCS1,Head of Function - National Operations,"Provide a service to the areas by determining applications in a manner that protect and improve the Environment, that can be clearly understood by all who use them, whilst maintaining an appropriate balance between cost, time and quality.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - National Operations - National Operations Services - National Permitting Service - Central Management,8708506506.0,enquiries@environment-agency.gov.uk,HO_NOS001v3,9878840.0,1.0,0,0,0,Operational Delivery,,1
100,HO_NHOD100v4,N/D,SCS1,Head of Function - National Operations,Head Office Operations provides secretariat and business support to the Director and Deputy Director of Operations.  We  represent local Operations teams nationally and translate the national 'ask' into local delivery.,"Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - National Operations - Operations Planning & Development - Planning Performance & Communications - Planning & Performance,8708506506.0,enquiries@environment-agency.gov.uk,HO_NHO000v3,953449.0,1.0,0,0,0,Operational Delivery,,1
101,HO_NOPS020,N/D,SCS1,Head of Function - National Operations,"To develop and implement a strategy to ensure the security of   people, buildings, assets, data and information, across the whole of the Environment Agency.  To ensure that the Environment Agency is compliant with current legislation and Government guidance relating to both data handling and classified information and thereby safeguard the reputation of the Environment Agency.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - National Operations - Security,8708506506.0,enquiries@environment-agency.gov.uk,HO_NHO000v3,450832.0,1.0,0,0,0,Operational Delivery,,1
102,HO_NHO035v4,Vacant,SCS1,Head of Function - National Operations,"Leads in National Operations project and programme oversight and governance. Supports smaller scale innovation, streamlining and efficiency work.  This includes data and systems management and support services.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Operations - Deputy Director of Operations,,enquiries@environment-agency.gov.uk,HO_EBSD001v2,0.0,1.0,0,0,0,Operational Delivery,,1
103,HO_NOPS087v3,N/D,SCS1,Head of Function - Finance,"Establish, develop and lead the 1B1S Service Centre, maintaining the Oracle e-Business Suite and supporting its users throughout the Agency","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Finance - 1B1S Service Centre Team,8708506506.0,enquiries@environment-agency.gov.uk,HO_FIN1016v2,552504.0,1.0,0,0,0,Finance,,1
104,HO_NOS100v2,N/D,SCS1,Head of Function - National Operations,"To ensure production of the regional business plan, detailing financial and human resource requirements together with performance outcomes, to enable delivery of the regional strategic environmental plan. To ensure delivery of the outcomes of the regional business plan.  Through engagement with internal and external stakeholders, ensure that the region’s strategic environmental plan is produced.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Operations - Deputy Director of Operations,8708506506.0,enquiries@environment-agency.gov.uk,HO_NHO002v7,0.0,1.0,0,0,0,Operational Delivery,,1
105,HO_NHP006,N/D,SCS1,Head of Function - Resources,"Offers a professional project and programme management service.  Works in partnership with clients, supporting Project and Programme Executives, to achieve business and environmental outcomes.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Resources - Business Management,8708506506.0,enquiries@environment-agency.gov.uk,HO_HR136v2,194750.0,1.0,0,0,0,Planning,,1
106,HO_HSW024,N/D,SCS1,Head of Function - Resources,"Formulate Health, Safety and Wellbeing strategy and lead a national team to deliver policy, conduct audits and monitor exemplary practice across the Environment Agency to improve business performance and ensure legal compliance.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Resources - Health Safety and Environment,8708506506.0,enquiries@environment-agency.gov.uk,HO_HR00100v3,929139.0,1.0,0,0,0,Human Resources,,1
107,HO_HSW026v2,N/D,SCS1,Head of Function - Resources,"A national role working across the Environment Agency and Defra Network. Develop and lead a team and implementation of an integrated corporate property assets management strategy across the Defra Network. Incorporating Environment Agency’s existing and developing a National Accommodation Programme and the Defra Network Estates Strategy. Provide strategic leadership to the delivery of Facilities Management services in the Environment Agency so that our offices and depots are well managed, legally compliant, safe and productive places to work. Delivery of an effectively managed corporate property estate which provides value for money through high utilisation and collaboration across the Defra Network.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Resources - Health Safety and Environment,8708506506.0,enquiries@environment-agency.gov.uk,HO_HR00100v3,5049044.0,1.0,0,0,0,Property and asset management,,1
108,HO_HR0118v2,N/D,SCS1,Head of Function - Resources,"To ensure the Environment Agency has in place the right structure and that our people have the right skills to be in place at the right time to deliver our Corporate outcomes now and in the future. To provide strategic leadership on corporate organisational development, including development of relevant strategies and policies and to ensure that the associated outcomes and targets are understood by the business and incorporated into operations. To lead the Learning and Development and Talent Development functions for the organisation. To lead on development of a Shared Learning agenda with the wider Defra network on behalf of the Environment Agency. To work with the HR Leadership team to ensure that our Diversity outcomes and targets are met.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Resources - Human Resources,8708506506.0,enquiries@environment-agency.gov.uk,HO_HR0001v2,0.0,1.0,0,0,0,Human Resources,,1
109,HO_HR0119v2,N/D,SCS1,Head of Function - Resources,"To lead our resourcing and workforce planning activity at a strategic level to ensure the organisation has in place the strategies, policies, processes and resources necessary to attract and recruit the right people with the right skills to be in place at the right time to deliver our Corporate outcomes now and in the future. Lead a team to provide an efficient and effective suite of HR processes and systems for the whole organisation, which provides simple, good quality and innovative solutions to meet business needs in an integrated way. Lead a project to scope the potential for developing an HR Shared Services model with external partners, e.g. Defra, to provide the most efficient, cost effective and good quality and right first time HR support service.","Department for Environment, Food and Rural Affairs",Environment Agency,Head Office - Resources - Human Resources,8708506506.0,enquiries@environment-agency.gov.uk,HO_HR0001v2,1855645.0,1.0,0,0,0,Human Resources,,1
