,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
68,DD46,N/D,SCS1,"Deputy Director, Rural Development Programme Policy",Rural Development Programme,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D12,697000.0,1.0,75000,79999,0,Policy,,1
69,DD47,N/D,SCS1,"Deputy Director, Head of National RDPE Delivery Team (RDT) ","Policy on and delivery of the main socio-economic elements of the Rural Development Programme for England (RDPE) 2007-2013, including 120 staff working in eight RDT Area Teams based in 13 sites across England and the National Strategy Unit.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D12,3826000.0,1.0,100000,104999,0,Policy,,1
70,DD48,N/D,SCS1,"Head, Rural Communities Policy Unit","Leading Defra's rural policy, as well as England wide policy on housing, planning and transport","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D12,1407000.0,1.0,70000,74999,0,Policy,,1
71,DD49,N/D,SCS1,"Deputy Director, Landscape, Outdoor Recreation and Forestry","Landscape, Outdoor Recreation and Forestry","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D12,1002000.0,1.0,60000,64999,0,Policy,,1
72,DD50,N/D,SCS1,Head of UK/EU Bioversity,"Implementation of Biodiversity Strategy 2020. Nature Improvement Areas. Domestic and EU policy/legislation on protected species. Habitats Implementation Review. Biodiversity input on planning, SSSIs and local sites. Zoos Licensing policy. Partnership for Action against wildlife crime.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D13,1385000.0,1.0,75000,79999,0,Policy,,1
73,DD51,N/D,SCS1,"Head of International Biodiversity, Ecosystems and Evidence","International Biodiversity, Ecosystems and Evidence (both domestic and international).","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D13,1294000.0,1.0,75000,79999,0,Policy,,1
74,DD52,N/D,SCS1,"Deputy Director, Sponsorship and Public Body Reform","Sponsorship of NE, EA and JNCC and Public Body Reform including policy on public appointments.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D13,557000.0,0.9,55000,59999,0,Policy,,1
75,DD53,N/D,SCS1,Senior Economist,Senior Economist providing advice on marine issues,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Strategic Evidence & Analysis,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D15,0.0,0.16,10000,14999,0,Economics,,1
76,DD54,N/D,SCS1,"Deputy Director, Sustainable & Competitive Farming Strategy",Sustainable & Competitive Farming Strategy,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D13,1850000.0,1.0,70000,74999,0,Communications,,1
77,DD55,N/D,SCS1,"Deputy Director, Sustainable Land and Soils",Sustainable Land and Soils,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D13,1099000.0,1.0,60000,64999,0,Policy,,1
78,DD56,N/D,SCS1,"Deputy Director, Sustainable Land and Rural Evidence and Analysis",Head of evidence and senior economic adviser,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D13,0.0,1.0,65000,69999,0,Policy,,1
79,DD57,N/D,SCS1,Head of Natural Capital Committee Secretariat,Natural Capital Committee Secretariat,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D13,0.0,1.0,70000,74999,0,Policy,Inward loan from Dept for Transport,1
80,DD58,N/D,SCS1,"Deputy Director, Floods, Coastal Erosion, & CBRN recovery","Flood and coastal erosion risk management, flood emergencies, and CBRN (chemical, biological, radiological and nuclear) emergency recovery.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D14,1588000.0,1.0,65000,69999,0,Policy,,1
81,DD59,N/D,SCS1,Chief Inspector of Drinking Water,Drinking water quality regulator for England and Wales,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D14,1630000.0,1.0,95000,99999,0,Operational Delivery,,1
82,DD60,N/D,SCS1,"Deputy Director, Water Programme",Water Reform,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D14,538000.0,1.0,70000,74999,0,Policy,,1
83,DD62,N/D,SCS1,"Deputy Director, Water Programme",Water Quality,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D14,1216000.0,1.0,60000,64999,0,Policy,,1
84,DD63,N/D,SCS1,"Deputy Director for Water Supply and Infrastructure, Water Availabilty and Quality Programme",Water Availability and Quality Programme on the Thames Tunnel.,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D14,974000.0,1.0,65000,69999,0,Policy,,1
85,DD64,N/D,SCS1,"Deputy Director, Internal Communications, Stakeholder Management & Engagement and Local Growth","Engagement with stakeholders, customers and local government. Oversight of Defra internal communications. ","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Communications,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D17,808000.0,1.0,65000,69999,0,Policy,,1
86,DD65,N/D,SCS1,Head of News and External Communications,"Head of News and External Communications team, including the Digital Communications unit. Press Secretary to the Secretary of State.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Communications,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D17,968000.0,1.0,65000,69999,0,Communications,,1
87,DD66,N/D,SCS1,"Deputy Director, CAP reform negotiations",CAP Reform Programme: Negotiation,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D18,638000.0,1.0,60000,64999,0,Policy,,1
88,DD67,N/D,SCS1,Head of International,"Strategy and delivery of Defra's international priorities, in particular on climate change, forestry, Rio+20 and agriculture ","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D18,613000.0,1.0,80000,84999,0,Policy,,1
89,DD68,N/D,SCS1,Deputy Director for International and Strategy evidence,"Evidence support for the Directors covering International, Strategy and the Chief Analyst","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D18,803000.0,1.0,65000,69999,0,Economics,,1
90,DD69,N/D,SCS1,Chief Statistician,Defra Head of Profession for Statistics. ,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Strategic Evidence & Analysis,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D15,0.0,1.0,70000,74999,0,Statisticians,,1
91,DD70,N/D,SCS1,Deputy Director: EU Strategy & Engagment,EU Strategy & Engagment,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D18,1066000.0,0.64,35000,39999,0,Policy,,1
92,DD72,N/D,SCS1,Head of Better Regulation Team,Better Regulation,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Strategy & Private Office,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D20,1237000.0,1.0,60000,64999,0,Policy,,1
93,DD74,N/D,SCS1,Head of the Triennial Reviews Team,Lead for the Defra programme of Triennial Reviews of Non-Departmental Public Bodies,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Triennial Reviews,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D22,348000.0,0.88,65000,69999,0,Policy,,1
94,DD75,N/D,SCS1,Deputy Director for Strategy and Parliament / Cabinet Business,Strategy and Parliament / Cabinet Business,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Strategy & Private Office,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D20,756000.0,0.88,50000,54999,0,Policy,,1
95,DD76,Eliminated,SCS1,"Deputy Director, WRAP Review project",WRAP Review project,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Animal Health & Welfare: Disease Control,,defra.helpline@defra.gsi.gov.uk,D10,0.0,1.0,0,0,0,Policy,,1
96,DD77,N/D,SCS1,"Deputy Director, Animal Health and Welfare (Disease Control)",Animal Health and Welfare Board for England and corporate customer for AHVLA.,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Animal Health & Welfare: Disease Control,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D6,353000.0,0.72,50000,54999,0,Policy,,1
97,DD78,N/D,SCS1,Deputy Director Strategy & Customer Contact Unit,"Prioritisation, business planning and monitoring within Strategy Hub","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Strategy & Private Office,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D20,1470000.0,1.0,75000,79999,0,Policy,,1
98,DD79,N/D,SCS1,Deputy Director Lead - Strategy and Future Transformation,Shared Services - accountable for the development and implementation of shared services strategy. Lead on the Defra engagement with the Cabinet Office Next Generation Shared Services Programme.,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Shared Services,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D5,1637000.0,1.0,60000,64999,0,Operational Delivery,,1
99,DD80,N/D,SCS1,"Deputy Director - Lead Service Delivery, Improvement and Growth","Shared Services - Lead Service Delivery, Improvement and Growth","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Shared Services,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D5,3050000.0,1.0,60000,64999,0,Operational Delivery,Temporarily filling a SCS1 post. Inward loan from Dept of Work & Pensions,1
100,DD81,N/D,SCS1,Deputy Chief Scientific Adviser,"Ensuring Defra's evidence resources are used to support the delivery of departmental prioirties and objectives; ensuring systems are in place to allow Defra to access relevant, high quality and timely evidence and advice; fostering and utilising effective working relationships with research partners; coordination of geographic and earth observation activities; supporting the CSA in emergenices; acting as joint head of profession for the Defra science community.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Strategic Evidence & Analysis,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D15,1169000.0,1.0,60000,64999,0,Policy,,1
101,DD82,N/D,SCS1,Deputy Director Animal Health Policy and Implementation,Animal Health Policy and Implementation,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Animal Health & Welfare: Disease Control,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D6,1311000.0,1.0,65000,69999,0,Policy,,1
102,DD83,N/D,SCS1,"Deputy Director, Evidence Strategy, Quality Assurance and Space Applications","Lead on the delivery of Evidence Investment Strategy for Defra and the network; Quality assurance for evidence and its use; Satellite and space applications for Defra - EU Copernicus programme, GEO ","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Resource Atmosphere & Sustainability,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D15,0.0,1.0,70000,74999,0,Other,,1
103,DD84,N/D,SCS1,"Assurance Director, CAP Delivery Programme",Assurance - CAP (Common Agricultural Policy) Delivery Programme,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",CAP Delivery,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D23,631000.0,1.0,70000,74999,0,Policy,,1
104,DD85,N/D,SCS1,UK Chief Plant Health Officer,"UK Chief Plant Health Officer leading work on development and use of a UK plant health risk register, improved contingency planning, and representing the UK in international plant health fora.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D7,0.0,1.0,50000,54999,0,Policy,Temporarily filling a SCS1 post,1
105,DD86,N/D,SCS1,SSD Head of Systems Support and Development/ Defra Single Operating Platform project lead,Oracle systems support and Development. Defra delivery relating to the Single Operating Platform.,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Shared Services,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D5,0.0,1.0,40000,44999,0,Operational Delivery,Temporarily filling a SCS1 post,1
106,DD87,N/D,SCS1,Lead Business Effectiveness and Customer Engagement,"Responsible for Shared Services Business Effectiveness and Customer Engagement including assurance, risk management, change service, customer support functions,cutsomoer engagement and organisational development.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Shared Services,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D5,0.0,1.0,40000,44999,0,Operational Delivery,Temporarily filling a SCS1 post,1
107,DD88,N/D,SCS1,"Deputy Director Review of the Integrity & Assurance of Food Supply Network
","Review of the Integrity & Assurance of Food Supply Network
","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Food & Environmental Risk,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D10,133000.0,1.0,0,0,0,Policy,,1
108,0,N/D,SCS1,Not in post,,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",,,defra.helpline@defra.gsi.gov.uk,D3,0.0,1.0,60000,64999,0,Other,Outward loan to Royal Botanic Gardens Kew,1
109,0,N/D,SCS1,Not in post,,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",,,defra.helpline@defra.gsi.gov.uk,D3,0.0,1.0,70000,74999,0,Policy,Outward loan to URS Infrastructure & Environment,1
