,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
68,SF-NPOG-31,Ian Dodge,SCS2,Director of NHS Policy & Outcomes,'The NHS Policy and Outcomes Group ensures effective implementation of health reform; supports health reform policy development; manages primary and secondary legislation; and supports NHS commissioning and provider policy.',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-DG-7,470356.5,1.0,90000,94999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
69,SF-PICD-33,Peter Coates,SCS2,Director Procurement - Investment & Commercial Division,"'PICD brings together all of the departments commercial and procurement activity to leverage expertise and achieve best value for money for the tax payer.  Responsible for ensuring the departments commercial decisions are well protected, best value is secured prom the private sector and it delivers the commercial objectives and programmes within the division and wider department.  Manage relationships with the private sector, with our business partners (such as Steria and the LIFT Council) and with the NHS and its commercial activities that are referred by the NHS (PFI)'",Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-DG-7,355600.0,1.0,120000,124999,0,Procurement,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
70,SF-PICD-125,ND,SCS1,Deputy Director Capital Investment Strategy,"'Manages, oversees and undertakes capital, estate and revenue investment initiatives.  This includes the oversight and central management of NHS PFI and NHS LIFT programmes.'",Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-PICD-33,1702020.45,1.0,0,0,0,Procurement,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
71,SF-GFD-114,ND,SCS1,Deputy Director - Accounting,'Responsible for the co-ordination and production of the DH Resource account and NHS Summarised accounts including collection of in year NHS financial information to support overall financial reporting and performance management.',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-GFD-27,0.0,1.0,0,0,0,Finance,Cost of Reports added to SF-GFD-27 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
72,SF-MPI-2004,ND,SCS1,Senior Technical Advisor,'Provision of special advice on Multiple Sclerosis risk sharing scheme.',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-MPI-101,0.0,0.6,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
73,SF-MPI-109,ND,SCS1,Deputy Director Commercial Medicines Unit,"'CMU works with NHS Chief Pharmacists to put in place arrangements for the supply of medicines for use within secondary care in the NHS. CMU also undertakes the procurement of clinical countermeasures, vaccines and other pharmacueticals on behalf of the DH.'",Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-MPI-28,2403044.195,1.0,0,0,0,Procurement,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
74,SF-NPOG-2025,ND,SCS1,Deputy Director - NHS Provider Policy,'Responsible for policy on NHS Trusts and NHS Foundation Trusts',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-NPOG-31,802115.5,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
75,SF-NPOG-2023,ND,SCS1,"Deputy Director - NHS Policy, Strategy & Engagement","'Responsible for overall NHS policy, strategy, analysis, co-ordination and stakeholder engagement.'",Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-NPOG-31,1361025.5,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
76,SF-MPI-100,ND,SCS1,Deputy Director - Senior Economic Advisor,"'Responsible for providing economic analysis and advice, economic modelling and statistical advice across the Divisions policy interests.'",Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-MPI-28,379447.5,1.0,0,0,0,Economics,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
77,FPO024,ND,SCS1,Deputy Director Commercial Operations,'Responsible for Commercial Operations Manages and secures savings and returns from the department’s range of trading assets. ',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-PICD-33,1068938.0,1.0,0,0,0,Procurement,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
78,SF-MPI-96,ND,SCS1,Deputy Director - Dental and Eye Care Services,'Responsible for development of the new dental contract. Lead on the legislation required to implement the new dental Contract. Manage general policy and legislation issues on dental and eyecare services',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-MPI-28,323104.5,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
79,SF-NPOG-95,ND,SCS1,Deputy Director - NHS Commissioning,'Responsible for NHS commissioning. ',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-NPOG-31,1452379.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
80,PSF042,ND,SCS1,HR Business Partner to the Head of Government Finance,'HR and talent management for senior finance professionals across Government.  Supports the Head of the Government Finance profession.',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-DG-7,0.0,1.0,0,0,0,Human Resources,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
81,SF-FSQA-111,ND,SCS1,Deputy Director of Financial Policy & Strategy,'Spending Review Policy Pressures Affordability of Policy Reduction in Central Budgets Efficiency.',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-FSQA-30,418198.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
82,SF-MPI-97,ND,SCS1,Deputy Director - Head of Pharmacy,"'Responsible for all policy relating to hospital and community pharmacy including the community pharmacy contractual framework; remuneration and reimbursement; electronic prescription system; pharmacy workforce and professional aspects, involvement of pharmacists in wider provision of health services including public health.'",Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-MPI-28,599812.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
83,SF-GFD-2008,ND,SCS1,Deputy Director - Accounts,'Responsible for: Accounting In year budget management Financial management & reporting Corporate finance services',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-GFD-27,1604778.5,1.0,0,0,0,Finance,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
84,SF-PICD-108,ND,SCS1,Deputy Director Policy & Research,'The procurement policy function is responsible for the development and implementation of NHS procurement policy within the department.',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-PICD-33,649188.25,1.0,0,0,0,Procurement,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
85,SF-GFD-99,ND,SCS1,Deputy Director - Finance Operations,"'Responsible for the provision of Corporate Finance services including: Payroll, Expenses (including taxation), Accounts payable/receivable Losses and special payments, Government procurement card, DH finance system support reports training and transactions.'",Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-GFD-27,794681.91,0.86,0,0,0,Finance,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
86,SF-MPI-118,ND,SCS1,"Deputy Director - Pricing, Prescriptions and Supply","'Responsible for policy on medicines pricing, including the pharmaceutical price regulation scheme, value based pricing, medicines supply and prescription charges.'",Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-MPI-28,784112.885,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
87,PSF047,ND,SCS1,QIPP Adviser for Clinical & Finance Engagement,"'Responsible for advising on QIPP, Clinical and Finance issues.”'",Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-DG-7,0.0,1.0,0,0,0,Finance,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
88,PSF043,ND,SCS1,Deputy Director - Payment by Results Policy,'Responsible for Development of national PbR Tariff.',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-FSQA-30,1019393.55,1.0,0,0,0,Finance,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
89,SF-PICD-107,ND,SCS1,Deputy Director Procurement Services,'Responsible for the department’s procurement function and for providing procurement advice and conducting procurement activity on behalf of the department.',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-PICD-33,1741799.5,1.0,0,0,0,Procurement,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
90,SF-GFD-115,ND,SCS1,Deputy Director - Departmental Financial Management & Partnering,'Responsible for the provision of finance support advice challenge and in year financial management and reporting of DH revenue and capital central budgets administration spend and ALB finances.',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-GFD-27,1333007.5,1.0,0,0,0,Finance,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
91,SF-FSQA-52,ND,SCS1,"Deputy Director, Accountability & Regulation",'Responsible for: DH accountability including NAO and PAC liaison; promotion of the Better Regulation agenda across DH and leading on inter-departmental initiatives to reduce the red tape burden on the private and civil society sectors and NHS Charities.',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-DG-7,344209.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
92,SF-NPOG-117,ND,SCS1,"Deputy Director - Legislation, Constitution & Policy Improvement","'Responsible for legislation and NHS Constitution policy, including the Health and Social Care Bill Secondary legislation '",Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-NPOG-31,710815.5,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
93,FN-GFM-275,ND,SCS1,Deputy Director - Financial Internal Services,"'Provide in year management and reporting of the DH Group financial position against HM Treasury budget controls to a range of internal and external stakeholders, including the Executive and Departmental Boards.'",Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-GFD-27,1064507.82,1.0,0,0,0,Finance,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
94,SF-MPI-102,ND,SCS1,Deputy Director - Industry,'Responsible for the Governments relationship with the pharmaceutical and medical technology industries including sponsorship of those industries. Responsible for the Divisions Business Unit which covers parliamentary briefing and correspondence.',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-MPI-28,459166.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
95,SF-FP-2082,ND,SCS1,Deputy Director - Performance Insight,'Insight into the health and care systems' performance',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-FSQA-30,872021.1,0.9,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
96,SF-NPOG-112,ND,SCS1,Deputy Director - Economic Regulation,'Responsible for sector regulation and competition policy',Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-NPOG-31,797364.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
97,SF-MPI-101,ND,SCS1,Deputy Director - Clinical & Cost Effectiveness,"'Responsible for policy relating to prescribing issues, the Cancer Drugs Fund and sponsorship of the National Institute for Health and Clinical Excellence.'",Department of Health,Department of Health,Finance & NHS Directorate,020 7210 4850,N/D,SF-MPI-28,730631.91,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
98,SF-DG-52,ELIMINATED,SCS1,Deputy Director - Head of Governance & Regulation,"'Responsible for: DH Governance processes & assurance standards, Travel & Expenses policy DH accountability including NAO and PAC liaison, Transparency, DH business plan & Structural reform plan and Income Generation including charges for overseas visitors and the Injury Costs Recover Scheme NHS charities'",Department of Health,Department of Health,Finance & NHS Directorate,,N/D,SF-DG-7,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
99,PSF021,Vacant,SCS1,Deputy Director Strategy Group and Senior Strategy Adviser,'Responsible for leading Strategic Projects.',Department of Health,Department of Health,Finance & NHS Directorate,,N/D,SF-FSQA-30,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
100,PSF039,Vacant,SCS1,Deputy Director OCA and Head of Profession for Statistics,'Head of Profession for Statistics.',Department of Health,Department of Health,Finance & NHS Directorate,,N/D,SF-FSQA-30,0.0,1.0,0,0,0,Statisticians,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
101,SF-FSQA-98,Vacant,SCS1,"Deputy Director - Financial Planning, Monitoring & Analysis",'Baseline Pressures Analysis Reporting & Accountability (Departmental Report & Public Expenditure Inquiry) Analytical Support to P&SF Option appraisal major investment schemes Measurement of NHS productivity and performance reporting to DB Economic and finance evidence to Pay Review Bodies.',Department of Health,Department of Health,Finance & NHS Directorate,,N/D,SF-FSQA-30,674343.25,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
102,SC-003,Jon Rouse,SCS3,Director General for Social Care - Local Government & Care Partnerships,"'Providing leadership and strategic direction for adult social care, mental health, disability, offender health and in developing DHs relationships with local and regional government.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,ERD001,474223.0,1.0,140000,144999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
103,SC-026,ELIMINATED,SCS2,"Director of Mental Health, Disability and Equality","'Providing leadership and strategic direction for mental health & disability policy including offender mental health, secure services and migrant health.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,,N/D,SC-003,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
104,SC-022,Flora Goldhill,SCS2,"Director for Children, Families, Maternity & Health Inequalities","'Providing strategic focus, leadership and coordination, within the Department of Health, in relation to issues of equality and human rights. Leading the Departments work on health inequalities, social justice, child poverty and disadvantage. Developing and implementing a programme of work on The Big Society, including managing the Department of Healths grants programme. Providing strategic leadership and focus within the Department on health care for military personnel, their families and veterans. Leading the Department of Healths work on health and crime, including the Coalition commitment on Information Sharing. Leading the Department’s work with stakeholders, including responsibility for key engagement mechanisms.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-003,697888.07,1.0,120000,124999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
105,SC-025,Glen Mason,SCS2,"Director of People, Communities & Local Government","'Responsible for improving the quality, performance and status of social care through strengthening the focus on outcomes, increasing the capacity and capability of the workforce, enhancing leadership and providing a local government perspective in the Department.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-003,831242.5,1.0,125000,129999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
106,SC-081,Karen Turner,SCS2,"Director, Mental Health, Disability, Equality & Offender Health","'Providing leadership and strategic direction for mental health & disability policy including offender mental health, secure services and migrant health.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-003,617075.5,0.9,85000,89999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
107,SC-1937,Lyn Romeo,SCS2,"Director, Chief Social Worker",'Providing leadership and strategic direction on adult social care',Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-003,0.0,1.0,120000,124999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
108,SC-023,Shaun Gallagher,SCS2,Director of Social Care Policy,"'Leadership of the Social Care Policy Division, encompassing strategy and policy for adult social care, including funding reform and legislation; the transformation programme for social care to enable greater choice, control and personalisation of services (including direct payments and personal budgets); strategies on older peoples services, dementia, carers, dignity in care, and safeguarding. It is also responsible for policy on social care finance and efficiency, and provides DHs lead on Social Care for the Comprehensive Spending Review.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-003,1391984.8,1.0,90000,94999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
109,SC-088,ND,SCS1,Deputy Director - Programme Director Health Inequalities and Local Improvement programme,"'Responsible for Health Inequalities & Local Improvement programme team, Joint Strategic Needs Assessment Development Policy, Health Inequalities Network, Inclusion Health Policy, Local Improvement.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-022,306070.75,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
110,SC-079,ND,SCS1,Deputy Director - Forensic Mental Health,"'Responsible for: secure services, personality disorder, mental health act, offender mental health.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-081,656103.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
111,SCLGCP005,ELIMINATED,SCS1,Deputy Director - Dignity & Safety,"'Leadership of the Dignity and Safety branch, which focuses on policies with a common theme of promoting the safety of service users and improving their experience of people who receive services, including Safeguarding (including the Vetting and Barring Scheme and Mental Capacity Act); Big Society; Law Commission and Social Care legislation planning. '",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,,N/D,SC-023,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
112,SC-212,ND,SCS1,Deputy Director - Local Government and Regional Policy,"'Responsible for NHS and local government integration, enhancing leadership and providing a local government perspective in the Department, strengthening the performance framework and improving the quality and performance of social care.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-025,592761.7,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
113,SC-075,ND,SCS1,Deputy Director - Developing Well,"'Responsible both for delivering Ministers commitments for early years, ill and disabled children and safeguarding children, and supporting the smooth transfer of policy/functions to the appropriate location within the new system architecture.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-022,524756.625,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
114,SC-092,ND,SCS1,Transition Programme Manager,'Providing leadership and strategic direction on the Liaison and Diversion programme',Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-079,0.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
115,SC-091,ND,SCS1,Deputy Regional Director for Social Care and Local Partnerships - London,'Responsible for: Leadership for the delivery of Social Care in the region.',Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-025,0.0,1.0,0,0,0,Policy,Cost of Reports added to SC-025 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
116,SC-087,ND,SCS1,Deputy Director - Integration,'Providing leadership and Strategic direction on the integration programnme',Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-023,0.0,1.0,0,0,0,Policy,Cost of Reports added to SC-023 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
117,SC-078,ND,SCS1,Deputy Director - Independent Living,"'Responsible for: Policy on services for disabled adults, including: provision of community equipment, assistive technology cross-government working on independent living/equality Valuing People Now Programme Autism Strategy Programme user-led organisations Briefing and support to ministers on the above.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-081,0.0,0.79,0,0,0,Policy,Cost of Reports added to SC-081 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
118,SC-080,ND,SCS1,"Deputy Director - Prevention, Integration and Ageing","'Leadership of the Older People and Dementia branch, focussing on improving the delivery of quality outcomes in health and social care services, to enable older people to live healthy, fulfilling and independent lives. This includes providing evidence, highlighting good practice, encouraging prevention and early intervention, together with support for the implementation of the National Dementia Strategy, and responsibility for NHS continuing healthcare, land long-term neurological conditions.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-023,548658.185,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
119,SC-083,ND,SCS1,Deputy Regional Director for Social Care and Local Partnerships - South East,'Responsible for: Leadership for the delivery of Social Care in the region.',Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-025,0.0,1.0,0,0,0,Policy,Cost of Reports added to SC-025 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
120,SC-202,ND,SCS1,Deputy Director - Starting Well,"'Responsible for Maternity & Newborn – Neonatal care Healthy Child Programme (HCP) Maternity & Newborn Policy – Preconception; Antenatal care; Labour & Birth; Postnatal care Maternity & Newborn – Safety & Quality, Midwifery Care, Outcome Measures, Choice Maternity Networks Responsible for taking forward the coalition commitment on increasing health visitor numbers.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-022,415242.375,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
121,SC-074,ND,SCS1,Deputy Director for Mental Health Strategy,"'Providing leadership and strategic direction for mental health & disability policy including offender mental health, secure services and migrant health.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-081,339139.25,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
122,SC-206,ND,SCS1,Deputy Director - Health Inequalities,"'Responsible for Health Inequalities & Local Improvement programme team, Joint Strategic Needs Assessment Development Policy, Health Inequalities Network, Inclusion Health Policy, Local Improvement.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-022,0.0,0.9,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
123,SC-077,ND,SCS1,Deputy Director - Violence and Social Exclusion,"'Responsible for Policy on Family Intervention Projects, Violence against Women and Children Policy, Knife Crime, Military and Veteran Health.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-022,0.0,1.0,0,0,0,Policy,Cost of Reports added to SC-022 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
124,SC-085,ND,SCS1,Deputy Director - Equality Strategy & Policy,"'Responsible for - National Stakeholder Forum; - stakeholder and external relationships; - equality and human rights policy support and advice; - single equality scheme; - race, disability, gender, age, sexual orientation, religion, belief and faith communities equality; - NHS chaplaincy.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-081,476012.945,0.83,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
125,SC-082,ND,SCS1,Deputy Director - Quality & Safety,"'Leadership of the Dignity and Safety branch, which focuses on policies with a common theme of promoting the safety of service users and improving their experience of people who receive services, including Safeguarding (including the Vetting and Barring Scheme and Mental Capacity Act); Big Society; Law Commission and Social Care legislation planning. '",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-023,516838.125,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
126,SC-089,ND,SCS1,Deputy Regional Director for Social Care and Local Partnerships - East Midlands,'Responsible for: Leadership for the delivery of Social Care in the region.',Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-025,0.0,1.0,0,0,0,Policy,Cost of Reports added to SC-025 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
127,SC-076,ND,SCS1,Deputy Director - Care Provider Continuity,'Head of Care Provider Continuity',Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-023,0.0,1.0,0,0,0,Policy,Cost of Reports added to SC-023 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
128,SC-024,ND,SCS1,Deputy Director - Strategic Policy & Finance,"'Leadership of the Social Care Strategic Policy and Finance branch, focussing on policy to ensure there is a sustainable financial framework for social care, in the short and long term, to enable local authorities and their partners to deliver high quality services; and providing analytical support for evidence-based policy across the Directorate. This includes the spending review and efficiency, the Care Services Efficiency Delivery Programme, together with policy to support greater local integration between health and social care.'",Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-023,657737.25,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
129,SC-086,ND,SCS1,Deputy Director - Social Care Policy & Legislation,'Responsible for Social Care policy and legislation',Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-023,576087.7,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
130,SC-090,ND,SCS1,Deputy Regional Director for Social Care and Local Partnerships - North East,'Responsible for: Leadership for the delivery of Social Care in the region.',Department of Health,Department of Health,Social Care Local Government & Care Partnerships,020 7210 4850,N/D,SC-025,0.0,1.0,0,0,0,Policy,Cost of Reports added to SC-025 Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
131,PHD-006,Felicity Harvey,SCS3,Director General for Public Health,'Director General for Health Improvement & Protection and Chief Scientist.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,ERD001,341247.5,1.0,130000,134999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
132,PHD-076,Professor David Harper,SCS3,Director General,'Responsible for: Health Improvement',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,ERD001,0.0,1.0,130000,134999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
133,PHD-020,Helen Shirley Quirk,SCS2,"Director, Health Protection & Emergency Response",'Responsible for: 1 Ensuring the UK is prepared for an influenza pandemic. 2 Ensuring the delivery of the Olympic & Paralympics health programme.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-006,793150.0,1.0,80000,84999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
134,PHD-017,Kathryn Tyson,SCS2,Director - International Health & Public Health Delivery,"'Director, International Health & Public Health Delivery.'",Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-006,705916.5,0.89,85000,89999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
135,PHD-019,Liz Woodeson,SCS2,Director - Health & Wellbeing,'Responsible for Health Improvement',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-006,1658769.52,1.0,100000,104999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
136,PHD-068,Clara Swinson,SCS2,Interim Director - Health - Science & Bioethics,"'Responsible for: Health, Science & Bioethics Division.'",Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-006,1154131.5,0.8,65000,69999,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
137,PHD-018,Prof David Salisbury,SCS2,Director of Immunisation,'Director of Immunisation.',Department of Health,Department of Health,Public Health Directorate,020 7210 4850,N/D,PHD-006,25856.5,1.0,175000,179999,0,Medicine,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
138,CNO017,ELIMINATED,SCS2,Director of Nursing/ Government's Principal Advisor on Public Health Nursing,'Responsible for Acute and Specialist Services Nursing Policy Development CNO/Nurse Executive Director meetings Nursing Professional Bodies Emergency Care – Acute Services Midwifery. Health Visitors.',Department of Health,Department of Health,Public Health Directorate,,N/D,PHD-006,284728.0,1.0,0,0,0,Policy,Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform,1
