,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
74,1717924,AVM J Rigby,OF-7,"Director Cyber, Intelligence and Information Integration","Dir CI3 is responsible for integration of C4ISR and cyber operations and capability, exercising Defence and Joint User Authority on behalf of Commander JFC, in order to give UK Government, British Military and Allied Decision Makers an Information Advantage.",Ministry of Defence,Ministry of Defence,Joint Forces Command,020 721 80593,DIDS-Sec3@mod.uk,1058711,0,1.0,110000,114999,0,,,1
75,182746,N/D,SCS1,Head of Defence Intelligence Resources,"The Head of Defence Intelligence Resources provides corporate planning and control for Defence Intelligence.  This role includes leading the Executive Board in setting business strategy, and providing robust performance management, reporting and governance.  In addition, DI Res is responsible for finance, civilian personnel issues, health and safety, security, business continuity and the DI Business Change programme.  DI Res also provides a Secretariat, dealing with parliamentary and ministerial business, corporate disclosure and communications issues. ",Ministry of Defence,Ministry of Defence,Joint Forces Command,020 721 80593,DIDS-Sec3@mod.uk,105515,0,1.0,0,0,0,,,1
76,1058663,N/D,OF-6,Commander Joint Force Logistic Component,"Command assigned joint force elements in order to deliver coherent, coordinated, efficient and responsive logistic support to the Joint Force from the optimum logistic footprint within the operational environment and to lead the UK military contribution to Humanitarian Assistance and Disaster Relief operations. To deliver an alternative option for the UK national JTFHQ, particularly for small scale operations dominated by logistic activity",Ministry of Defence,Ministry of Defence,Joint Forces Command,01923 955 925,PJHQ-J9-FOI@mod.uk,1671070,0,1.0,0,0,0,,,1
77,1058719,Eliminated,OF-7,"Director Cyber, Intelligence and Information Integration","Dir CI3 is responsible for integration of C4ISR and cyber operations and capability, exercising Defence and Joint User Authority on behalf of Commander JFC, in order to give UK Government, British Military and Allied Decision Makers an Information Advantage.",Ministry of Defence,Ministry of Defence,Joint Forces Command,,DIDS-Sec3@mod.uk,1058711,0,0.01,0,0,0,,,1
78,94472,Mr P Lincoln,SCS2,Director Resource and Policy,"Provides TLB functionality to the new organisation, acts as Senior Finance Officer, Senior Policy Advisor and Senior civilian workforce advisor. Personally responsible for the specific delegations made to him by Director General Finance",Ministry of Defence,Ministry of Defence,Joint Forces Command,01923 955 925,PJHQ-J9-FOI@mod.uk,1671070,0,1.0,80000,84999,0,,,1
79,198582,Mr P Rimmer,SCS2,Chief of Staff - (Finance & Policy),This post is responsible to CJO for all finance and policy issues across joint operations,Ministry of Defence,Ministry of Defence,Joint Forces Command,01923 955 925,PJHQ-J9-FOI@mod.uk,1058619,0,1.0,80000,84999,0,,,1
80,197554,N/D,SCS1,Deputy Director Resources,"The postholder is responsible for support to the Joint Forces Command Board; civilian HR and corporate services delivery across Joint Forces Command, and policy and finance for the Permanent Joint Operating Bases, acting as Senior Finance Officer for a budget of around £350M.",Ministry of Defence,Ministry of Defence,Joint Forces Command,01923 955 925,PJHQ-J9-FOI@mod.uk,94472,0,1.0,0,0,0,,,1
81,171528,N/D,SCS1,Deputy Director Policy,"Management of the circa £1.2Bn Joint Forces Command operating budget on a day to day basis.  Responsibility for in year management and reporting as well as long tem planning.  Portfolio Manager for the circa £2.0Bn Joint Enabler Portfolio, with responsibility for monitoring and advising on Portfolio Progress and providing decision support to the Portfolio Direction Group. ",Ministry of Defence,Ministry of Defence,Joint Forces Command,01923 955 925,PJHQ-J9-FOI@mod.uk,94472,0,1.0,0,0,0,,,1
82,169389,GAPPED,OF-7,Director Concepts and Doctrine,This post is director of concepts and doctrine,Ministry of Defence,Ministry of Defence,Joint Forces Command,01793 314254,DCDC-COS@mod.uk,1671070,N/D,1.0,0,0,0,,,1
83,1119895,N/D,OF-6,Head of Future and Maritime,"Director Concepts & Doctrine’s Senior Advisor on all Futures, Maritime and Royal Navy issues.  Oversees all DCDC Futures work and Royal Navy and Maritime conceptual and doctrinal products until final endorsement.  ",Ministry of Defence,Ministry of Defence,Joint Forces Command,01793 314254,DCDC-COS@mod.uk,169389,N/D,1.0,0,0,0,,,1
84,170927,N/D,OF-6,Head of Land and Research,"Director Concepts & Doctrine’s Senior Advisor on all Research, Land and Army issues.  Oversees all DCDC Research work in support of Joint concepts and doctrine, and DCDC Army and Land conceptual and doctrinal products until final endorsement",Ministry of Defence,Ministry of Defence,Joint Forces Command,01793 314254,DCDC-COS@mod.uk,169389,N/D,1.0,0,0,0,,,1
85,199336,N/D,OF-6,"Head of Doctrine, Air and Space","Director Concepts & Doctrine’s Senior Advisor on all Doctrine, Air, Space and Royal Air Force issues.  Oversees all DCDC Doctrine work and Royal Air Force and Air & Space conceptual and doctrinal products until final endorsement.",Ministry of Defence,Ministry of Defence,Joint Forces Command,01793 314254,DCDC-COS@mod.uk,169389,N/D,1.0,0,0,0,,,1
