,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
123,P3108,Carter Penelope Mrs.,SCS1,Head of Quality ,Operational Manager,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,P3100,128202.0,1.0,0,0,0,Science and Engineering,,1
124,P3174,Gray Elaine Dr.,SCS1,Principal Scientist ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,161101.0,1.0,0,0,0,Science and Engineering,,1
125,P3252,Heath Alan Mr.,SCS1,Principal Scientist / Head of Biostatistics ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,133349.0,0.61,0,0,0,Statisticians,,1
126,P3169,Hubbard Anthony Dr.,SCS1,"Leader, Haemostasis Section ",Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,395344.0,1.0,0,0,0,Science and Engineering,,1
127,P3276,Jones Christopher Dr.,SCS1,Principal Scientist ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,233018.5,1.0,0,0,0,Science and Engineering,,1
128,P3177,Longstaff Colin Dr.,SCS1,Principal Scientist ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,131970.0,1.0,0,0,0,Science and Engineering,,1
129,P3333,Martin-Gonzalez Javier Dr.,SCS1,Principal Scientist ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,264924.0,1.0,0,0,0,Science and Engineering,,1
130,P3158,Metcalfe Paul Dr.,SCS1,"Leader, Transfusion Medicine Section ",Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,220800.0,1.0,0,0,0,Science and Engineering,,1
131,P3121,Sesardic Dorothea Dr.,SCS1,Principal Scientist ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,243180.0,1.0,0,0,0,Science and Engineering,,1
132,P3257,Stacey Glyn Dr.,SCS1,Principal Scientist / Head of CBI ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,344427.0,1.0,0,0,0,Science and Engineering,,1
133,P3190,Thorpe Susan Dr.,SCS1,Principal Scientist ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,420902.0,1.0,0,0,0,Science and Engineering,,1
134,P3197,Wadhwa Meenu Dr.,SCS1,"Leader, Cytokine and Growth Factors Section ",Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,249324.53,1.0,0,0,0,Science and Engineering,,1
135,P3123,Xing Dorothy Mrs.,SCS1,Principal Scientist ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,194627.0,1.0,0,0,0,Science and Engineering,,1
136,P3580,Almond Neil Dr.,SCS1,Head of BTPAAD ,Operational Manager,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,460281.0,1.0,0,0,0,Science and Engineering,,1
137,P3107,Bristow Adrian Dr.,SCS1,Principal Scientist / Head of TDI ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,P3100,1075710.0,1.0,0,0,0,Science and Engineering,,1
138,P3104,Feavers Ian Prof.,SCS1,Principal Scientist / Head of Bacteriology ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,P3100,648148.53,1.0,0,0,0,Science and Engineering,,1
139,P3101,Minor Philip Dr.,SCS1,Principal Scientist / Head of Virology / Deputy Director ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,P3100,276356.0,1.0,0,0,0,Science and Engineering,,1
140,P3106,Murray Stephen Mr.,SCS1,Head of Operations.NIBSC ,Operational Manager,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,P3100,357372.27,1.0,0,0,0,Other,,1
141,P3105,Thorpe Robin Dr.,SCS1,Principal Scientist / Head of Biotherapeutics.NIBSC ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,P3100,0.0,1.0,0,0,0,Science and Engineering,,1
142,P3102,Jefferson Paul Dr.,SCS1,Head of SPD ,Operational Manager,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,P3100,272384.88,1.0,0,0,0,Science and Engineering,,1
143,P3166,Stebbings Richard Prof.,SCS1,Principal Scientist ,Principal Scientist,Department of Health,MHRA,NIBSC,020 3080 6234,hr-enquiries@mhra.gsi.gov.uk,XX,153749.0,0.97,0,0,0,Science and Engineering,,1
